,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB
4644,62,inactive,closed,inactive,inactive,70.2,58,0,2019-10-24 9:32:16.361 AM,62.0
4645,62,inactive,closed,inactive,inactive,70.2,59,0,2019-10-24 9:32:20.821 AM,62.0
4646,62,inactive,closed,inactive,inactive,70.2,59,0,2019-10-24 9:32:20.821 AM,62.0
4647,62,inactive,closed,active,inactive,70.2,59,0,2019-10-24 9:38:46.250 AM,62.0
4648,62,inactive,closed,inactive,inactive,70.2,59,0,2019-10-24 9:38:57.460 AM,62.0
4649,62,inactive,closed,active,inactive,70.2,59,0,2019-10-24 9:39:23.444 AM,62.0
4650,62,inactive,closed,inactive,inactive,70.2,59,0,2019-10-24 9:39:37.875 AM,62.0
4651,62,inactive,closed,active,inactive,70.2,59,0,2019-10-24 9:40:04.989 AM,62.0
4652,62,inactive,open,active,inactive,70.2,59,0,2019-10-24 9:40:25.210 AM,62.0
4655,62,active,open,active,inactive,70.2,59,0,2019-10-24 9:40:25.373 AM,62.0
4659,62,active,closed,active,inactive,70.2,59,0,2019-10-24 9:40:28.941 AM,62.0
4665,62,active,closed,inactive,inactive,70.2,59,0,2019-10-24 9:40:35.250 AM,62.0
4666,62,inactive,closed,inactive,inactive,70.2,59,0,2019-10-24 9:40:35.390 AM,62.0
4667,62,inactive,closed,inactive,inactive,70.3,59,0,2019-10-24 9:48:18.181 AM,62.0
4668,62,inactive,closed,inactive,inactive,70.3,59,0,2019-10-24 9:48:18.181 AM,62.0
4669,62,inactive,closed,inactive,inactive,70.3,59,1,2019-10-24 9:56:20.161 AM,62.0
4670,62,inactive,closed,inactive,inactive,70.3,59,1,2019-10-24 9:56:20.161 AM,62.0
4671,62,inactive,closed,inactive,inactive,70.3,59,3,2019-10-24 10:04:21.171 AM,62.0
4672,62,inactive,closed,inactive,inactive,70.3,59,3,2019-10-24 10:04:21.171 AM,62.0
4673,62,inactive,closed,inactive,inactive,70.3,59,5,2019-10-24 10:12:22.091 AM,62.0
4674,62,inactive,closed,inactive,inactive,70.3,59,5,2019-10-24 10:12:22.091 AM,62.0
4675,62,inactive,closed,inactive,inactive,70.3,59,5,2019-10-24 10:16:13.347 AM,63.0
4676,62,inactive,closed,inactive,inactive,70.3,59,6,2019-10-24 10:20:23.051 AM,63.0
4677,62,inactive,closed,inactive,inactive,70.3,59,6,2019-10-24 10:20:23.051 AM,63.0
4678,62,inactive,closed,inactive,inactive,70.4,59,6,2019-10-24 10:28:22.971 AM,63.0
4679,62,inactive,closed,inactive,inactive,70.4,59,6,2019-10-24 10:28:22.971 AM,63.0
4680,62,inactive,closed,inactive,inactive,70.4,59,7,2019-10-24 10:28:23.991 AM,63.0
4681,62,inactive,closed,inactive,inactive,70.4,59,7,2019-10-24 10:28:23.991 AM,63.0
4682,62,inactive,closed,inactive,inactive,70.5,59,7,2019-10-24 10:36:23.931 AM,63.0
4683,62,inactive,closed,inactive,inactive,70.5,59,7,2019-10-24 10:36:23.931 AM,63.0
4684,62,inactive,closed,inactive,inactive,70.5,58,7,2019-10-24 10:44:25.041 AM,63.0
4685,62,inactive,closed,inactive,inactive,70.5,58,7,2019-10-24 10:44:25.041 AM,63.0
4686,62,inactive,closed,inactive,inactive,70.5,58,6,2019-10-24 10:44:25.900 AM,63.0
4687,62,inactive,closed,inactive,inactive,70.5,58,6,2019-10-24 10:44:25.900 AM,63.0
4688,62,inactive,closed,active,inactive,70.5,58,6,2019-10-24 10:47:23.800 AM,63.0
4689,62,inactive,open,active,inactive,70.5,58,6,2019-10-24 10:47:28.551 AM,63.0
4692,62,active,open,active,inactive,70.5,58,6,2019-10-24 10:47:28.653 AM,63.0
4697,62,active,closed,active,inactive,70.5,58,6,2019-10-24 10:47:32.724 AM,63.0
4703,62,inactive,closed,active,inactive,70.5,58,6,2019-10-24 10:47:38.670 AM,63.0
4704,62,inactive,closed,inactive,inactive,70.5,58,6,2019-10-24 10:48:03.390 AM,63.0
4705,62,inactive,closed,active,inactive,70.5,58,6,2019-10-24 10:48:04.417 AM,63.0
4706,62,inactive,open,active,inactive,70.5,58,6,2019-10-24 10:48:09.888 AM,63.0
4709,62,active,open,active,inactive,70.5,58,6,2019-10-24 10:48:10.012 AM,63.0
4718,62,active,open,inactive,inactive,70.5,58,6,2019-10-24 10:48:20.908 AM,63.0
4724,62,active,closed,inactive,inactive,70.5,58,6,2019-10-24 10:48:25.970 AM,63.0
4728,62,inactive,closed,inactive,inactive,70.5,58,6,2019-10-24 10:48:30.060 AM,63.0
4729,62,inactive,closed,inactive,inactive,70.3,58,6,2019-10-24 10:52:25.851 AM,63.0
4730,62,inactive,closed,inactive,inactive,70.3,58,6,2019-10-24 10:52:25.851 AM,63.0
4731,62,inactive,closed,inactive,inactive,70.3,56,6,2019-10-24 10:52:26.010 AM,63.0
4732,62,inactive,closed,inactive,inactive,70.3,56,6,2019-10-24 10:52:26.010 AM,63.0
4733,63,inactive,closed,inactive,inactive,70.3,56,6,2019-10-24 10:52:31.429 AM,63.0
4734,63,inactive,closed,inactive,inactive,70.3,56,5,2019-10-24 11:00:27.831 AM,63.0
4735,63,inactive,closed,inactive,inactive,70.3,56,5,2019-10-24 11:00:27.831 AM,63.0
4736,63,inactive,closed,inactive,inactive,70.4,56,5,2019-10-24 11:08:27.771 AM,63.0
4737,63,inactive,closed,inactive,inactive,70.4,56,5,2019-10-24 11:08:27.771 AM,63.0
4738,63,inactive,closed,inactive,inactive,70.4,56,5,2019-10-24 11:16:19.950 AM,64.0
4739,63,inactive,closed,inactive,inactive,70.4,56,4,2019-10-24 11:16:29.751 AM,64.0
4740,63,inactive,closed,inactive,inactive,70.4,56,4,2019-10-24 11:16:29.751 AM,64.0
4741,63,inactive,closed,inactive,inactive,70.5,56,4,2019-10-24 11:24:29.701 AM,64.0
4742,63,inactive,closed,inactive,inactive,70.5,56,4,2019-10-24 11:24:29.701 AM,64.0
4743,64,inactive,closed,inactive,inactive,70.5,56,4,2019-10-24 11:32:38.425 AM,64.0
4744,64,inactive,closed,inactive,inactive,70.6,56,4,2019-10-24 11:40:31.591 AM,64.0
4745,64,inactive,closed,inactive,inactive,70.6,56,4,2019-10-24 11:40:31.591 AM,64.0
4746,64,inactive,closed,inactive,inactive,70.7,56,4,2019-10-24 11:48:32.563 AM,64.0
4747,64,inactive,closed,inactive,inactive,70.7,56,4,2019-10-24 11:48:32.563 AM,64.0
4748,64,inactive,closed,inactive,inactive,70.7,57,4,2019-10-24 11:48:32.711 AM,64.0
4749,64,inactive,closed,inactive,inactive,70.7,57,4,2019-10-24 11:48:32.711 AM,64.0
4750,64,inactive,closed,inactive,inactive,70.7,56,4,2019-10-24 11:56:33.661 AM,64.0
4751,64,inactive,closed,inactive,inactive,70.7,56,4,2019-10-24 11:56:33.661 AM,64.0
4752,64,inactive,closed,inactive,inactive,70.7,57,4,2019-10-24 12:04:34.621 PM,64.0
4753,64,inactive,closed,inactive,inactive,70.7,57,4,2019-10-24 12:04:34.621 PM,64.0
4754,64,inactive,closed,inactive,inactive,70.7,57,3,2019-10-24 12:04:35.481 PM,64.0
4755,64,inactive,closed,inactive,inactive,70.7,57,3,2019-10-24 12:04:35.481 PM,64.0
4756,64,inactive,closed,inactive,inactive,70.8,57,3,2019-10-24 12:12:35.421 PM,64.0
4757,64,inactive,closed,inactive,inactive,70.8,57,3,2019-10-24 12:12:35.421 PM,64.0
4758,65,inactive,closed,inactive,inactive,70.8,57,3,2019-10-24 12:12:45.716 PM,64.0
4759,65,inactive,closed,inactive,inactive,70.8,57,3,2019-10-24 12:31:28.847 PM,65.0
4760,65,inactive,closed,inactive,inactive,70.9,57,3,2019-10-24 12:36:38.291 PM,65.0
4761,65,inactive,closed,inactive,inactive,70.9,57,3,2019-10-24 12:36:38.291 PM,65.0
4762,65,inactive,closed,inactive,inactive,70.9,58,3,2019-10-24 12:36:38.441 PM,65.0
4763,65,inactive,closed,inactive,inactive,70.9,58,3,2019-10-24 12:36:38.441 PM,65.0
4764,65,inactive,closed,inactive,inactive,70.9,58,1,2019-10-24 12:36:39.311 PM,65.0
4765,65,inactive,closed,inactive,inactive,70.9,58,1,2019-10-24 12:36:39.311 PM,65.0
4766,66,inactive,closed,inactive,inactive,70.9,58,1,2019-10-24 12:42:51.581 PM,65.0
4767,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 12:44:40.261 PM,65.0
4768,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 12:44:40.261 PM,65.0
4769,66,inactive,open,inactive,inactive,70.9,58,0,2019-10-24 1:06:04.166 PM,65.0
4772,66,active,open,inactive,inactive,70.9,58,0,2019-10-24 1:06:07.369 PM,65.0
4774,66,active,closed,inactive,inactive,70.9,58,0,2019-10-24 1:06:08.671 PM,65.0
4777,66,active,closed,active,inactive,70.9,58,0,2019-10-24 1:06:09.800 PM,65.0
4781,66,inactive,closed,active,inactive,70.9,58,0,2019-10-24 1:06:17.400 PM,65.0
4782,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 1:06:30.103 PM,65.0
4783,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 1:08:42.111 PM,65.0
4784,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 1:08:42.111 PM,65.0
4785,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 1:08:43.191 PM,65.0
4786,66,inactive,closed,inactive,inactive,70.9,58,0,2019-10-24 1:08:43.191 PM,65.0
4787,66,inactive,closed,inactive,inactive,71.0,58,0,2019-10-24 1:16:43.081 PM,65.0
4788,66,inactive,closed,inactive,inactive,71.0,58,0,2019-10-24 1:16:43.081 PM,65.0
4789,66,inactive,closed,inactive,inactive,71.0,58,1,2019-10-24 1:16:44.101 PM,65.0
4790,66,inactive,closed,inactive,inactive,71.0,58,1,2019-10-24 1:16:44.101 PM,65.0
4791,66,inactive,closed,inactive,inactive,71.0,58,2,2019-10-24 1:24:45.361 PM,65.0
4792,66,inactive,closed,inactive,inactive,71.0,58,2,2019-10-24 1:24:45.361 PM,65.0
4793,66,inactive,closed,inactive,inactive,71.1,58,2,2019-10-24 1:32:44.981 PM,65.0
4794,66,inactive,closed,inactive,inactive,71.1,58,2,2019-10-24 1:32:44.981 PM,65.0
4795,66,inactive,open,inactive,inactive,71.1,58,2,2019-10-24 1:38:02.647 PM,65.0
4798,66,active,open,inactive,inactive,71.1,58,2,2019-10-24 1:38:04.383 PM,65.0
4800,66,active,closed,inactive,inactive,71.1,58,2,2019-10-24 1:38:05.911 PM,65.0
4806,66,inactive,closed,inactive,inactive,71.1,58,2,2019-10-24 1:38:14.410 PM,65.0
4807,66,inactive,closed,inactive,inactive,71.2,58,2,2019-10-24 1:48:46.901 PM,65.0
4808,66,inactive,closed,inactive,inactive,71.2,58,2,2019-10-24 1:48:46.901 PM,65.0
4809,66,inactive,closed,inactive,inactive,71.2,58,1,2019-10-24 1:56:48.881 PM,65.0
4810,66,inactive,closed,inactive,inactive,71.2,58,1,2019-10-24 1:56:48.881 PM,65.0
4811,66,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 2:20:51.811 PM,65.0
4812,66,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 2:20:51.811 PM,65.0
4813,67,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 2:23:11.865 PM,65.0
4814,67,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 2:26:43.566 PM,66.0
4815,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 2:28:51.691 PM,66.0
4816,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 2:28:51.691 PM,66.0
4818,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 2:58:29.378 PM,66.0
4819,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 2:58:42.654 PM,66.0
4820,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 2:58:50.670 PM,66.0
4821,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 2:59:00.967 PM,66.0
4822,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 2:59:28.575 PM,66.0
4823,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 2:59:41.217 PM,66.0
4824,67,inactive,closed,inactive,inactive,71.3,58,0,2019-10-24 3:00:55.501 PM,66.0
4825,67,inactive,closed,inactive,inactive,71.3,58,0,2019-10-24 3:00:55.501 PM,66.0
4826,67,inactive,closed,active,inactive,71.3,58,0,2019-10-24 3:08:21.105 PM,66.0
4827,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 3:08:56.471 PM,66.0
4828,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 3:08:56.471 PM,66.0
4829,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 3:09:07.798 PM,66.0
4830,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 3:09:19.337 PM,66.0
4831,67,inactive,open,active,inactive,71.4,58,0,2019-10-24 3:09:45.160 PM,66.0
4833,67,inactive,open,inactive,inactive,71.4,58,0,2019-10-24 3:09:48.980 PM,66.0
4834,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 3:09:49.316 PM,66.0
4837,67,active,closed,inactive,inactive,71.4,58,0,2019-10-24 3:09:49.459 PM,66.0
4842,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 3:09:59.480 PM,66.0
4843,67,inactive,closed,active,inactive,71.4,58,0,2019-10-24 3:18:57.010 PM,66.0
4844,67,inactive,open,active,inactive,71.4,58,0,2019-10-24 3:19:01.621 PM,66.0
4847,67,active,open,active,inactive,71.4,58,0,2019-10-24 3:19:01.900 PM,66.0
4851,67,active,closed,active,inactive,71.4,58,0,2019-10-24 3:19:05.191 PM,66.0
4856,67,active,closed,inactive,inactive,71.4,58,0,2019-10-24 3:19:08.490 PM,66.0
4858,67,inactive,closed,inactive,inactive,71.4,58,0,2019-10-24 3:19:11.926 PM,66.0
4859,67,inactive,closed,inactive,inactive,71.5,58,0,2019-10-24 3:24:58.371 PM,66.0
4860,67,inactive,closed,inactive,inactive,71.5,58,0,2019-10-24 3:24:58.371 PM,66.0
4861,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 3:24:58.571 PM,66.0
4862,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 3:24:58.571 PM,66.0
4863,67,inactive,closed,inactive,inactive,71.5,58,0,2019-10-24 4:05:07.751 PM,66.0
4864,67,inactive,closed,inactive,inactive,71.5,58,0,2019-10-24 4:05:07.751 PM,66.0
4865,67,inactive,closed,inactive,inactive,71.6,58,0,2019-10-24 4:13:04.131 PM,66.0
4866,67,inactive,closed,inactive,inactive,71.6,58,0,2019-10-24 4:13:04.131 PM,66.0
4867,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 4:13:08.681 PM,66.0
4868,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 4:13:08.681 PM,66.0
4869,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 4:29:05.981 PM,66.0
4870,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 4:29:05.981 PM,66.0
4871,67,inactive,closed,inactive,inactive,71.5,57,1,2019-10-24 4:29:15.721 PM,66.0
4872,67,inactive,closed,inactive,inactive,71.5,57,1,2019-10-24 4:29:15.721 PM,66.0
4873,67,inactive,closed,inactive,inactive,71.6,57,1,2019-10-24 4:37:06.901 PM,66.0
4874,67,inactive,closed,inactive,inactive,71.6,57,1,2019-10-24 4:37:06.901 PM,66.0
4875,67,inactive,closed,inactive,inactive,71.6,57,4,2019-10-24 4:37:12.241 PM,66.0
4876,67,inactive,closed,inactive,inactive,71.6,57,4,2019-10-24 4:37:12.241 PM,66.0
4877,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 4:53:18.531 PM,66.0
4878,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 4:53:18.531 PM,66.0
4879,67,inactive,open,inactive,inactive,71.6,57,0,2019-10-24 4:58:57.704 PM,66.0
4882,67,active,open,inactive,inactive,71.6,57,0,2019-10-24 4:58:58.123 PM,66.0
4887,67,active,closed,inactive,inactive,71.6,57,0,2019-10-24 4:59:01.956 PM,66.0
4893,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 4:59:07.680 PM,66.0
4894,67,inactive,closed,active,inactive,71.6,57,0,2019-10-24 4:59:08.900 PM,66.0
4895,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 4:59:39.257 PM,66.0
4896,67,inactive,closed,active,inactive,71.6,57,0,2019-10-24 5:01:04.972 PM,66.0
4897,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 5:01:24.780 PM,66.0
4898,67,inactive,closed,active,inactive,71.6,57,0,2019-10-24 5:02:18.796 PM,66.0
4899,67,inactive,open,active,inactive,71.6,57,0,2019-10-24 5:02:22.808 PM,66.0
4902,67,active,open,active,inactive,71.6,57,0,2019-10-24 5:02:24.868 PM,66.0
4904,67,active,closed,active,inactive,71.6,57,0,2019-10-24 5:02:26.478 PM,66.0
4911,67,inactive,closed,active,inactive,71.6,57,0,2019-10-24 5:02:34.890 PM,66.0
4912,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 5:02:37.060 PM,66.0
4913,67,inactive,open,inactive,inactive,71.6,57,0,2019-10-24 5:06:32.995 PM,66.0
4916,67,active,open,inactive,inactive,71.6,57,0,2019-10-24 5:06:35.088 PM,66.0
4918,67,active,closed,inactive,inactive,71.6,57,0,2019-10-24 5:06:37.080 PM,66.0
4922,67,active,closed,active,inactive,71.6,57,0,2019-10-24 5:06:38.630 PM,66.0
4927,67,inactive,closed,active,inactive,71.6,57,0,2019-10-24 5:06:45.110 PM,66.0
4928,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 5:07:11.398 PM,66.0
4929,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:09:10.681 PM,66.0
4930,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:09:10.681 PM,66.0
4932,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:12:05.434 PM,66.0
4933,67,active,open,inactive,inactive,71.5,57,0,2019-10-24 5:12:05.473 PM,66.0
4940,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:12:10.508 PM,66.0
4943,67,active,closed,active,inactive,71.5,57,0,2019-10-24 5:12:11.588 PM,66.0
4947,67,inactive,closed,active,inactive,71.5,57,0,2019-10-24 5:12:15.479 PM,66.0
4948,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:12:26.109 PM,66.0
4949,67,inactive,closed,active,inactive,71.5,57,0,2019-10-24 5:13:45.860 PM,66.0
4950,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:14:01.210 PM,66.0
4951,67,inactive,open,inactive,inactive,71.5,57,0,2019-10-24 5:14:02.761 PM,66.0
4954,67,active,open,inactive,inactive,71.5,57,0,2019-10-24 5:14:02.863 PM,66.0
4958,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:14:06.371 PM,66.0
4964,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:14:12.937 PM,66.0
4965,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 5:25:12.691 PM,66.0
4966,67,inactive,closed,inactive,inactive,71.6,57,0,2019-10-24 5:25:12.691 PM,66.0
4967,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:33:13.621 PM,66.0
4968,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:33:13.621 PM,66.0
4969,67,inactive,open,inactive,inactive,71.5,57,0,2019-10-24 5:34:09.801 PM,66.0
4972,67,active,open,inactive,inactive,71.5,57,0,2019-10-24 5:34:09.923 PM,66.0
4977,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:34:14.606 PM,66.0
4979,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:34:19.950 PM,66.0
4981,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:41:48.867 PM,66.0
4982,67,active,open,inactive,inactive,71.5,57,0,2019-10-24 5:41:49.286 PM,66.0
4987,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:41:52.771 PM,66.0
4994,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:41:58.880 PM,66.0
4995,67,inactive,open,inactive,inactive,71.5,57,0,2019-10-24 5:46:57.840 PM,66.0
4998,67,active,open,inactive,inactive,71.5,57,0,2019-10-24 5:47:03.341 PM,66.0
4999,67,active,closed,inactive,inactive,71.5,57,0,2019-10-24 5:47:03.637 PM,66.0
5002,67,active,closed,active,inactive,71.5,57,0,2019-10-24 5:47:05.190 PM,66.0
5006,67,inactive,closed,active,inactive,71.5,57,0,2019-10-24 5:47:13.355 PM,66.0
5007,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:47:22.060 PM,66.0
5008,67,inactive,closed,active,inactive,71.5,57,0,2019-10-24 5:48:47.890 PM,66.0
5009,67,inactive,closed,inactive,inactive,71.5,57,0,2019-10-24 5:49:00.560 PM,66.0
5010,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 5:49:15.431 PM,66.0
5011,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 5:49:15.431 PM,66.0
5012,67,inactive,closed,active,inactive,71.4,57,0,2019-10-24 5:49:23.859 PM,66.0
5013,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 5:49:36.940 PM,66.0
5014,67,inactive,closed,active,inactive,71.4,57,0,2019-10-24 5:50:18.066 PM,66.0
5015,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 5:50:28.320 PM,66.0
5016,67,inactive,open,inactive,inactive,71.4,57,0,2019-10-24 5:53:36.030 PM,66.0
5019,67,active,open,inactive,inactive,71.4,57,0,2019-10-24 5:53:36.181 PM,66.0
5024,67,active,closed,inactive,inactive,71.4,57,0,2019-10-24 5:53:41.225 PM,66.0
5026,67,active,closed,active,inactive,71.4,57,0,2019-10-24 5:53:41.768 PM,66.0
5027,67,inactive,closed,active,inactive,71.4,57,0,2019-10-24 5:53:46.200 PM,66.0
5028,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 5:54:00.790 PM,66.0
5030,67,active,closed,inactive,inactive,71.4,57,0,2019-10-24 5:56:42.928 PM,66.0
5035,67,active,closed,active,inactive,71.4,57,0,2019-10-24 5:56:48.720 PM,66.0
5036,67,active,open,active,inactive,71.4,57,0,2019-10-24 5:56:49.465 PM,66.0
5049,67,active,closed,active,inactive,71.4,57,0,2019-10-24 5:57:00.437 PM,66.0
5053,67,active,closed,inactive,inactive,71.4,57,0,2019-10-24 5:57:01.963 PM,66.0
5057,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 5:57:13.200 PM,66.0
5058,67,inactive,closed,inactive,inactive,71.4,56,0,2019-10-24 5:57:21.041 PM,66.0
5059,67,inactive,closed,inactive,inactive,71.4,56,0,2019-10-24 5:57:21.041 PM,66.0
5060,67,inactive,closed,active,inactive,71.4,56,0,2019-10-24 5:57:35.078 PM,66.0
5061,67,inactive,open,active,inactive,71.4,56,0,2019-10-24 5:57:39.226 PM,66.0
5064,67,active,open,active,inactive,71.4,56,0,2019-10-24 5:57:39.265 PM,66.0
5067,67,active,closed,active,inactive,71.4,56,0,2019-10-24 5:57:42.145 PM,66.0
5072,67,active,closed,inactive,inactive,71.4,56,0,2019-10-24 5:57:49.271 PM,66.0
5073,67,inactive,closed,inactive,inactive,71.4,56,0,2019-10-24 5:57:49.690 PM,66.0
5075,67,active,closed,inactive,inactive,71.4,56,0,2019-10-24 5:58:10.153 PM,66.0
5076,67,active,open,inactive,inactive,71.4,56,0,2019-10-24 5:58:10.175 PM,66.0
5080,67,active,open,active,inactive,71.4,56,0,2019-10-24 5:58:12.960 PM,66.0
5082,67,active,closed,active,inactive,71.4,56,0,2019-10-24 5:58:13.321 PM,66.0
5088,67,inactive,closed,active,inactive,71.4,56,0,2019-10-24 5:58:20.180 PM,66.0
5089,67,inactive,closed,inactive,inactive,71.4,56,0,2019-10-24 5:58:31.229 PM,66.0
5090,67,inactive,open,inactive,inactive,71.4,56,0,2019-10-24 6:04:22.156 PM,66.0
5093,67,active,open,inactive,inactive,71.4,56,0,2019-10-24 6:04:22.273 PM,66.0
5096,67,active,closed,inactive,inactive,71.4,56,0,2019-10-24 6:04:24.876 PM,66.0
5103,67,inactive,closed,inactive,inactive,71.4,56,0,2019-10-24 6:04:32.297 PM,66.0
5105,67,active,closed,inactive,inactive,71.4,56,0,2019-10-24 6:04:47.082 PM,66.0
5106,67,active,open,inactive,inactive,71.4,56,0,2019-10-24 6:04:47.206 PM,66.0
5111,67,active,closed,inactive,inactive,71.4,56,0,2019-10-24 6:04:50.710 PM,66.0
5117,67,inactive,closed,inactive,inactive,71.4,56,0,2019-10-24 6:04:57.117 PM,66.0
5118,67,inactive,closed,inactive,inactive,71.3,56,0,2019-10-24 6:05:17.461 PM,66.0
5119,67,inactive,closed,inactive,inactive,71.3,56,0,2019-10-24 6:05:17.461 PM,66.0
5120,67,inactive,closed,inactive,inactive,71.3,57,0,2019-10-24 6:05:17.611 PM,66.0
5121,67,inactive,closed,inactive,inactive,71.3,57,0,2019-10-24 6:05:17.611 PM,66.0
5122,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 6:21:19.231 PM,66.0
5123,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 6:21:19.231 PM,66.0
5125,67,active,closed,inactive,inactive,71.4,57,0,2019-10-24 6:26:18.824 PM,66.0
5130,67,inactive,closed,inactive,inactive,71.4,57,0,2019-10-24 6:26:28.664 PM,66.0
5131,67,inactive,closed,inactive,inactive,71.3,57,0,2019-10-24 6:29:20.252 PM,66.0
5132,67,inactive,closed,inactive,inactive,71.3,57,0,2019-10-24 6:29:20.252 PM,66.0
5133,67,inactive,closed,inactive,inactive,71.3,58,0,2019-10-24 6:29:24.761 PM,66.0
5134,67,inactive,closed,inactive,inactive,71.3,58,0,2019-10-24 6:29:24.761 PM,66.0
5135,66,inactive,closed,inactive,inactive,71.3,58,0,2019-10-24 6:39:06.835 PM,66.0
5136,66,inactive,closed,inactive,inactive,71.3,58,0,2019-10-24 6:42:18.167 PM,65.0
5137,66,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 6:45:22.091 PM,65.0
5138,66,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 6:45:22.091 PM,65.0
5139,66,inactive,closed,active,inactive,71.2,58,0,2019-10-24 6:52:51.030 PM,65.0
5140,66,inactive,open,active,inactive,71.2,58,0,2019-10-24 6:53:10.628 PM,65.0
5143,66,active,open,active,inactive,71.2,58,0,2019-10-24 6:53:10.733 PM,65.0
5147,66,active,closed,active,inactive,71.2,58,0,2019-10-24 6:53:14.381 PM,65.0
5150,66,active,closed,inactive,inactive,71.2,58,0,2019-10-24 6:53:14.845 PM,65.0
5155,66,inactive,closed,inactive,inactive,71.2,58,0,2019-10-24 6:53:20.789 PM,65.0
5156,66,inactive,closed,inactive,inactive,71.2,58,8,2019-10-24 6:53:24.071 PM,65.0
5157,66,inactive,closed,inactive,inactive,71.2,58,8,2019-10-24 6:53:24.071 PM,65.0
5158,66,inactive,closed,inactive,inactive,71.1,58,8,2019-10-24 7:01:24.001 PM,65.0
5159,66,inactive,closed,inactive,inactive,71.1,58,8,2019-10-24 7:01:24.001 PM,65.0
5160,66,inactive,closed,inactive,inactive,71.2,58,8,2019-10-24 7:09:24.961 PM,65.0
5161,66,inactive,closed,inactive,inactive,71.2,58,8,2019-10-24 7:09:24.961 PM,65.0
