,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB,simulated_temperature
4477,63,inactive,closed,inactive,inactive,71.9,57,0,47:49.9,64,62
4478,63,inactive,closed,active,inactive,71.9,57,0,48:15.8,64,62
4479,63,inactive,closed,inactive,inactive,71.9,57,0,48:27.1,64,62
4480,63,inactive,closed,active,inactive,71.9,57,0,48:32.5,64,62
4481,63,inactive,closed,inactive,inactive,71.9,57,0,48:43.0,64,62
4482,63,inactive,closed,active,inactive,71.9,57,0,48:57.7,64,62
4483,63,inactive,closed,inactive,inactive,71.9,57,0,49:15.0,64,62
4484,63,inactive,closed,active,inactive,71.9,57,0,49:40.9,64,62
4485,63,inactive,closed,inactive,inactive,71.9,57,0,49:51.2,64,62
4486,63,inactive,closed,inactive,inactive,72,57,0,55:23.0,64,62
4487,63,inactive,closed,inactive,inactive,72,57,0,55:23.0,64,62
4488,63,inactive,closed,inactive,inactive,72,58,0,55:27.5,64,62
4489,63,inactive,closed,inactive,inactive,72,58,0,55:27.5,64,62
4490,63,inactive,closed,inactive,inactive,71.9,58,0,03:24.0,64,62
4491,63,inactive,closed,inactive,inactive,71.9,58,0,03:24.0,64,62
4492,63,inactive,closed,inactive,inactive,71.9,59,0,03:28.4,64,62
4493,63,inactive,closed,inactive,inactive,71.9,59,0,03:28.4,64,62
4494,63,inactive,closed,inactive,inactive,71.8,59,0,27:26.8,64,62
4495,63,inactive,closed,inactive,inactive,71.8,59,0,27:26.8,64,62
4496,63,inactive,closed,inactive,inactive,71.7,59,0,43:28.6,64,62
4497,63,inactive,closed,inactive,inactive,71.7,59,0,43:28.6,64,62
4498,63,inactive,closed,active,inactive,71.7,59,0,43:37.6,64,62
4499,63,inactive,closed,inactive,inactive,71.7,59,0,43:48.6,64,62
4500,63,inactive,closed,active,inactive,71.7,59,0,43:50.0,64,62
4501,63,inactive,closed,inactive,inactive,71.7,59,0,44:00.9,64,62
4502,63,inactive,closed,active,inactive,71.7,59,0,44:09.5,64,62
4503,63,inactive,closed,inactive,inactive,71.7,59,0,44:20.9,64,62
4504,63,inactive,closed,active,inactive,71.7,59,0,56:16.9,64,62
4505,63,inactive,closed,inactive,inactive,71.7,59,0,56:39.1,64,62
4506,63,inactive,closed,active,inactive,71.7,59,0,57:05.5,64,62
4507,63,inactive,closed,inactive,inactive,71.7,59,0,57:16.6,64,62
4508,63,inactive,closed,active,inactive,71.7,59,0,57:31.7,64,62
4509,63,inactive,closed,inactive,inactive,71.7,59,0,57:43.4,64,62
4510,63,inactive,closed,active,inactive,71.7,59,0,58:43.0,64,62
4511,63,inactive,closed,inactive,inactive,71.7,59,0,58:54.1,64,62
4512,63,inactive,closed,active,inactive,71.7,59,0,59:13.7,64,62
4513,63,inactive,closed,inactive,inactive,71.7,59,0,59:25.0,64,62
4514,63,inactive,closed,active,inactive,71.7,59,0,03:15.2,64,62
4515,63,inactive,closed,inactive,inactive,71.7,59,0,03:25.8,64,62
4516,63,inactive,closed,active,inactive,71.7,59,0,03:33.0,64,62
4517,63,inactive,closed,inactive,inactive,71.7,59,0,03:43.6,64,62
4518,63,inactive,closed,inactive,inactive,71.8,59,0,15:32.4,64,62
4519,63,inactive,closed,inactive,inactive,71.8,59,0,15:32.4,64,62
4520,63,inactive,closed,inactive,inactive,71.8,60,0,15:36.9,64,62
4521,63,inactive,closed,inactive,inactive,71.8,60,0,15:36.9,64,62
4522,63,inactive,closed,inactive,inactive,71.7,60,0,23:33.3,64,62
4523,63,inactive,closed,inactive,inactive,71.7,60,0,23:33.3,64,62
4524,62,inactive,closed,inactive,inactive,71.7,60,0,26:23.0,64,62
4525,62,inactive,closed,inactive,inactive,71.6,60,0,31:34.3,64,62
4526,62,inactive,closed,inactive,inactive,71.6,60,0,31:34.3,64,62
4527,62,inactive,closed,inactive,inactive,71.6,60,0,40:34.0,63,61
4528,62,inactive,closed,inactive,inactive,71.5,60,0,55:37.1,63,61
4529,62,inactive,closed,inactive,inactive,71.5,60,0,55:37.1,63,61
4530,62,inactive,closed,inactive,inactive,71.4,60,0,11:39.0,63,61
4531,62,inactive,closed,inactive,inactive,71.4,60,0,11:39.0,63,61
4532,62,inactive,closed,inactive,inactive,71.4,59,0,11:43.4,63,61
4533,62,inactive,closed,inactive,inactive,71.4,59,0,11:43.4,63,61
4534,62,inactive,closed,inactive,inactive,71.3,59,0,19:39.9,63,61
4535,62,inactive,closed,inactive,inactive,71.3,59,0,19:39.9,63,61
4536,61,inactive,closed,inactive,inactive,71.3,59,0,26:32.7,63,61
4537,61,inactive,closed,inactive,inactive,71.1,59,0,35:41.8,63,61
4538,61,inactive,closed,inactive,inactive,71.1,59,0,35:41.8,63,61
4539,61,inactive,closed,inactive,inactive,71,59,0,51:43.6,63,61
4540,61,inactive,closed,inactive,inactive,71,59,0,51:43.6,63,61
4541,61,inactive,closed,inactive,inactive,71,59,0,55:42.1,62,60
4542,61,inactive,closed,inactive,inactive,70.9,59,0,07:45.5,62,60
4543,61,inactive,closed,inactive,inactive,70.9,59,0,07:45.5,62,60
4544,61,inactive,closed,inactive,inactive,70.8,59,0,15:46.4,62,60
4545,61,inactive,closed,inactive,inactive,70.8,59,0,15:46.4,62,60
4546,61,inactive,closed,inactive,inactive,70.8,58,0,15:50.9,62,60
4547,61,inactive,closed,inactive,inactive,70.8,58,0,15:50.9,62,60
4548,61,inactive,closed,inactive,inactive,70.7,58,0,31:48.3,62,60
4549,61,inactive,closed,inactive,inactive,70.7,58,0,31:48.3,62,60
4550,61,inactive,closed,inactive,inactive,70.6,58,0,55:51.1,62,60
4551,61,inactive,closed,inactive,inactive,70.6,58,0,55:51.1,62,60
4552,61,inactive,closed,inactive,inactive,70.5,58,0,11:53.0,62,60
4553,61,inactive,closed,inactive,inactive,70.5,58,0,11:53.0,62,60
4554,60,inactive,closed,inactive,inactive,70.5,58,0,26:51.1,62,60
4555,60,inactive,closed,inactive,inactive,70.4,58,0,27:54.8,62,60
4556,60,inactive,closed,inactive,inactive,70.4,58,0,27:54.8,62,60
4557,60,inactive,closed,inactive,inactive,70.3,58,0,51:57.6,62,60
4558,60,inactive,closed,inactive,inactive,70.3,58,0,51:57.6,62,60
4559,60,inactive,closed,inactive,inactive,70.2,58,0,07:59.5,62,60
4560,60,inactive,closed,inactive,inactive,70.2,58,0,07:59.5,62,60
4561,60,inactive,closed,inactive,inactive,70.2,58,0,15:56.0,61,58
4562,60,inactive,closed,inactive,inactive,70.1,58,0,24:01.3,61,58
4563,60,inactive,closed,inactive,inactive,70.1,58,0,24:01.3,61,58
4564,60,inactive,closed,inactive,inactive,70.1,58,0,24:01.6,61,58
4565,60,inactive,closed,inactive,inactive,70.1,58,0,24:01.6,61,58
4566,60,inactive,closed,inactive,inactive,70,58,0,28:31.9,61,58
4567,60,inactive,closed,inactive,inactive,70,58,0,28:31.9,61,58
4568,60,inactive,closed,inactive,inactive,70.1,58,0,32:02.2,61,58
4569,60,inactive,closed,inactive,inactive,70.1,58,0,32:02.2,61,58
4570,60,inactive,closed,inactive,inactive,70,58,0,40:03.3,61,58
4571,60,inactive,closed,inactive,inactive,70,58,0,40:03.3,61,58
4572,60,inactive,closed,inactive,inactive,69.9,58,0,04:06.1,61,58
4573,60,inactive,closed,inactive,inactive,69.9,58,0,04:06.1,61,58
4574,60,inactive,closed,active,inactive,69.9,58,0,32:17.1,61,58
4575,60,inactive,closed,inactive,inactive,69.9,58,0,32:28.4,61,58
4576,60,inactive,closed,inactive,inactive,70,58,0,36:09.8,61,58
4577,60,inactive,closed,inactive,inactive,70,58,0,36:09.8,61,58
4578,60,inactive,closed,active,inactive,70,58,0,36:57.6,61,58
4579,60,inactive,closed,inactive,inactive,70,58,0,37:10.7,61,58
4580,60,inactive,closed,inactive,inactive,69.9,58,0,44:10.7,61,58
4581,60,inactive,closed,inactive,inactive,69.9,58,0,44:10.7,61,58
4582,60,inactive,closed,active,inactive,69.9,58,0,48:06.3,61,58
4583,60,inactive,closed,inactive,inactive,69.9,58,0,48:19.3,61,58
4584,60,inactive,closed,active,inactive,69.9,58,0,49:49.3,61,58
4585,60,inactive,closed,inactive,inactive,69.9,58,0,50:07.5,61,58
4586,60,inactive,closed,active,inactive,69.9,58,0,50:27.5,61,58
4587,60,inactive,closed,inactive,inactive,69.9,58,0,50:37.8,61,58
4588,60,inactive,closed,inactive,inactive,69.9,58,3,52:21.3,61,58
4589,60,inactive,closed,inactive,inactive,69.9,58,3,52:21.3,61,58
4590,60,inactive,closed,inactive,inactive,69.9,58,3,52:21.6,61,58
4591,60,inactive,closed,inactive,inactive,69.9,58,3,52:21.6,61,58
4592,61,inactive,closed,inactive,inactive,69.9,58,3,57:12.9,61,58
4594,61,inactive,closed,inactive,inactive,69.9,57,3,00:17.1,61,58
4595,61,inactive,closed,inactive,inactive,69.9,57,3,00:17.1,61,58
4596,61,inactive,closed,active,inactive,69.9,57,3,00:48.1,61,58
4597,61,inactive,closed,inactive,inactive,69.9,57,3,01:02.8,61,58
4598,61,inactive,closed,inactive,inactive,69.9,57,3,06:06.3,62,60
4599,61,inactive,closed,active,inactive,69.9,57,3,06:27.6,62,60
4600,61,inactive,closed,inactive,inactive,69.9,57,3,06:39.3,62,60
4601,61,inactive,closed,active,inactive,69.9,57,3,06:46.8,62,60
4602,61,inactive,closed,inactive,inactive,69.9,57,3,07:02.5,62,60
4603,62,inactive,closed,inactive,inactive,69.9,57,3,07:14.5,62,60
4604,62,inactive,closed,active,inactive,69.9,57,3,07:17.4,62,60
4605,62,inactive,closed,inactive,inactive,69.9,57,3,07:28.5,62,60
4606,62,inactive,closed,inactive,inactive,69.8,57,3,08:13.5,62,60
4607,62,inactive,closed,inactive,inactive,69.8,57,3,08:13.5,62,60
4608,62,inactive,closed,inactive,inactive,69.8,57,0,08:23.2,62,60
4609,62,inactive,closed,inactive,inactive,69.8,57,0,08:23.2,62,60
4610,62,inactive,closed,active,inactive,69.8,57,0,09:00.1,62,60
4611,62,inactive,closed,inactive,inactive,69.8,57,0,09:10.6,62,60
4612,62,inactive,closed,active,inactive,69.8,57,0,11:41.2,62,60
4613,62,inactive,closed,inactive,inactive,69.8,57,0,11:51.8,62,60
4614,62,inactive,closed,active,inactive,69.8,57,0,12:11.0,62,60
4615,62,inactive,closed,inactive,inactive,69.8,57,0,12:22.6,62,60
4616,62,inactive,closed,inactive,inactive,69.9,57,0,16:14.5,62,60
4617,62,inactive,closed,inactive,inactive,69.9,57,0,16:14.5,62,60
4618,62,inactive,closed,inactive,inactive,69.9,58,0,16:14.7,62,60
4619,62,inactive,closed,inactive,inactive,69.9,58,0,16:14.7,62,60
4620,62,inactive,closed,active,inactive,69.9,58,0,16:36.9,62,60
4621,62,inactive,closed,inactive,inactive,69.9,58,0,16:56.1,62,60
4622,62,inactive,closed,active,inactive,69.9,58,0,17:09.0,62,60
4623,62,inactive,open,active,inactive,69.9,58,0,17:53.3,62,60
4626,62,active,open,active,inactive,69.9,58,0,17:53.4,62,60
4631,62,active,closed,active,inactive,69.9,58,0,17:57.8,62,60
4635,62,active,closed,inactive,inactive,69.9,58,0,17:59.7,62,60
4638,62,inactive,closed,inactive,inactive,69.9,58,0,18:03.4,62,60
4639,62,inactive,closed,inactive,inactive,70,58,0,24:15.4,62,60
4640,62,inactive,closed,inactive,inactive,70,58,0,24:15.4,62,60
4641,62,inactive,closed,active,inactive,70,58,0,31:47.9,62,60
4642,62,inactive,closed,inactive,inactive,70,58,0,31:58.4,62,60
4643,62,inactive,closed,inactive,inactive,70.2,58,0,32:16.4,62,60
4644,62,inactive,closed,inactive,inactive,70.2,58,0,32:16.4,62,60
4645,62,inactive,closed,inactive,inactive,70.2,59,0,32:20.8,62,60
4646,62,inactive,closed,inactive,inactive,70.2,59,0,32:20.8,62,60
4647,62,inactive,closed,active,inactive,70.2,59,0,38:46.2,62,60
4648,62,inactive,closed,inactive,inactive,70.2,59,0,38:57.5,62,60
4649,62,inactive,closed,active,inactive,70.2,59,0,39:23.4,62,60
4650,62,inactive,closed,inactive,inactive,70.2,59,0,39:37.9,62,60
4651,62,inactive,closed,active,inactive,70.2,59,0,40:05.0,62,60
4652,62,inactive,open,active,inactive,70.2,59,0,40:25.2,62,60
4655,62,active,open,active,inactive,70.2,59,0,40:25.4,62,60
4659,62,active,closed,active,inactive,70.2,59,0,40:28.9,62,60
4665,62,active,closed,inactive,inactive,70.2,59,0,40:35.2,62,60
4666,62,inactive,closed,inactive,inactive,70.2,59,0,40:35.4,62,60
4667,62,inactive,closed,inactive,inactive,70.3,59,0,48:18.2,62,60
4668,62,inactive,closed,inactive,inactive,70.3,59,0,48:18.2,62,60
4669,62,inactive,closed,inactive,inactive,70.3,59,1,56:20.2,62,60
4670,62,inactive,closed,inactive,inactive,70.3,59,1,56:20.2,62,60
4671,62,inactive,closed,inactive,inactive,70.3,59,3,04:21.2,62,60
4672,62,inactive,closed,inactive,inactive,70.3,59,3,04:21.2,62,60
4673,62,inactive,closed,inactive,inactive,70.3,59,5,12:22.1,62,60
4674,62,inactive,closed,inactive,inactive,70.3,59,5,12:22.1,62,60
4675,62,inactive,closed,inactive,inactive,70.3,59,5,16:13.3,63,61
4676,62,inactive,closed,inactive,inactive,70.3,59,6,20:23.1,63,61
4677,62,inactive,closed,inactive,inactive,70.3,59,6,20:23.1,63,61
4678,62,inactive,closed,inactive,inactive,70.4,59,6,28:23.0,63,61
4679,62,inactive,closed,inactive,inactive,70.4,59,6,28:23.0,63,61
4680,62,inactive,closed,inactive,inactive,70.4,59,7,28:24.0,63,61
4681,62,inactive,closed,inactive,inactive,70.4,59,7,28:24.0,63,61
4682,62,inactive,closed,inactive,inactive,70.5,59,7,36:23.9,63,61
4683,62,inactive,closed,inactive,inactive,70.5,59,7,36:23.9,63,61
4684,62,inactive,closed,inactive,inactive,70.5,58,7,44:25.0,63,61
4685,62,inactive,closed,inactive,inactive,70.5,58,7,44:25.0,63,61
4686,62,inactive,closed,inactive,inactive,70.5,58,6,44:25.9,63,61
4687,62,inactive,closed,inactive,inactive,70.5,58,6,44:25.9,63,61
4688,62,inactive,closed,active,inactive,70.5,58,6,47:23.8,63,61
4689,62,inactive,open,active,inactive,70.5,58,6,47:28.6,63,61
4692,62,active,open,active,inactive,70.5,58,6,47:28.7,63,61
4697,62,active,closed,active,inactive,70.5,58,6,47:32.7,63,61
4703,62,inactive,closed,active,inactive,70.5,58,6,47:38.7,63,61
4704,62,inactive,closed,inactive,inactive,70.5,58,6,48:03.4,63,61
4705,62,inactive,closed,active,inactive,70.5,58,6,48:04.4,63,61
4706,62,inactive,open,active,inactive,70.5,58,6,48:09.9,63,61
4709,62,active,open,active,inactive,70.5,58,6,48:10.0,63,61
4718,62,active,open,inactive,inactive,70.5,58,6,48:20.9,63,61
4724,62,active,closed,inactive,inactive,70.5,58,6,48:26.0,63,61
4728,62,inactive,closed,inactive,inactive,70.5,58,6,48:30.1,63,61
4729,62,inactive,closed,inactive,inactive,70.3,58,6,52:25.9,63,61
4730,62,inactive,closed,inactive,inactive,70.3,58,6,52:25.9,63,61
4731,62,inactive,closed,inactive,inactive,70.3,56,6,52:26.0,63,61
4732,62,inactive,closed,inactive,inactive,70.3,56,6,52:26.0,63,61
4733,63,inactive,closed,inactive,inactive,70.3,56,6,52:31.4,63,61
4734,63,inactive,closed,inactive,inactive,70.3,56,5,00:27.8,63,61
4735,63,inactive,closed,inactive,inactive,70.3,56,5,00:27.8,63,61
4736,63,inactive,closed,inactive,inactive,70.4,56,5,08:27.8,63,61
4737,63,inactive,closed,inactive,inactive,70.4,56,5,08:27.8,63,61
4738,63,inactive,closed,inactive,inactive,70.4,56,5,16:19.9,64,62
4739,63,inactive,closed,inactive,inactive,70.4,56,4,16:29.8,64,62
4740,63,inactive,closed,inactive,inactive,70.4,56,4,16:29.8,64,62
4741,63,inactive,closed,inactive,inactive,70.5,56,4,24:29.7,64,62
4742,63,inactive,closed,inactive,inactive,70.5,56,4,24:29.7,64,62
4743,64,inactive,closed,inactive,inactive,70.5,56,4,32:38.4,64,62
4744,64,inactive,closed,inactive,inactive,70.6,56,4,40:31.6,64,62
4745,64,inactive,closed,inactive,inactive,70.6,56,4,40:31.6,64,62
4746,64,inactive,closed,inactive,inactive,70.7,56,4,48:32.6,64,62
4747,64,inactive,closed,inactive,inactive,70.7,56,4,48:32.6,64,62
4748,64,inactive,closed,inactive,inactive,70.7,57,4,48:32.7,64,62
4749,64,inactive,closed,inactive,inactive,70.7,57,4,48:32.7,64,62
4750,64,inactive,closed,inactive,inactive,70.7,56,4,56:33.7,64,62
4751,64,inactive,closed,inactive,inactive,70.7,56,4,56:33.7,64,62
4752,64,inactive,closed,inactive,inactive,70.7,57,4,04:34.6,64,62
4753,64,inactive,closed,inactive,inactive,70.7,57,4,04:34.6,64,62
4754,64,inactive,closed,inactive,inactive,70.7,57,3,04:35.5,64,62
4755,64,inactive,closed,inactive,inactive,70.7,57,3,04:35.5,64,62
4756,64,inactive,closed,inactive,inactive,70.8,57,3,12:35.4,64,62
4757,64,inactive,closed,inactive,inactive,70.8,57,3,12:35.4,64,62
4758,65,inactive,closed,inactive,inactive,70.8,57,3,12:45.7,64,62
4759,65,inactive,closed,inactive,inactive,70.8,57,3,31:28.8,65,64
4760,65,inactive,closed,inactive,inactive,70.9,57,3,36:38.3,65,64
4761,65,inactive,closed,inactive,inactive,70.9,57,3,36:38.3,65,64
4762,65,inactive,closed,inactive,inactive,70.9,58,3,36:38.4,65,64
4763,65,inactive,closed,inactive,inactive,70.9,58,3,36:38.4,65,64
4764,65,inactive,closed,inactive,inactive,70.9,58,1,36:39.3,65,64
4765,65,inactive,closed,inactive,inactive,70.9,58,1,36:39.3,65,64
4766,66,inactive,closed,inactive,inactive,70.9,58,1,42:51.6,65,64
4767,66,inactive,closed,inactive,inactive,70.9,58,0,44:40.3,65,64
4768,66,inactive,closed,inactive,inactive,70.9,58,0,44:40.3,65,64
4769,66,inactive,open,inactive,inactive,70.9,58,0,06:04.2,65,64
4772,66,active,open,inactive,inactive,70.9,58,0,06:07.4,65,64
4774,66,active,closed,inactive,inactive,70.9,58,0,06:08.7,65,64
4777,66,active,closed,active,inactive,70.9,58,0,06:09.8,65,64
4781,66,inactive,closed,active,inactive,70.9,58,0,06:17.4,65,64
4782,66,inactive,closed,inactive,inactive,70.9,58,0,06:30.1,65,64
4783,66,inactive,closed,inactive,inactive,70.9,58,0,08:42.1,65,64
4784,66,inactive,closed,inactive,inactive,70.9,58,0,08:42.1,65,64
4785,66,inactive,closed,inactive,inactive,70.9,58,0,08:43.2,65,64
4786,66,inactive,closed,inactive,inactive,70.9,58,0,08:43.2,65,64
4787,66,inactive,closed,inactive,inactive,71,58,0,16:43.1,65,64
4788,66,inactive,closed,inactive,inactive,71,58,0,16:43.1,65,64
4789,66,inactive,closed,inactive,inactive,71,58,1,16:44.1,65,64
4790,66,inactive,closed,inactive,inactive,71,58,1,16:44.1,65,64
4791,66,inactive,closed,inactive,inactive,71,58,2,24:45.4,65,64
4792,66,inactive,closed,inactive,inactive,71,58,2,24:45.4,65,64
4793,66,inactive,closed,inactive,inactive,71.1,58,2,32:45.0,65,64
4794,66,inactive,closed,inactive,inactive,71.1,58,2,32:45.0,65,64
4795,66,inactive,open,inactive,inactive,71.1,58,2,38:02.6,65,64
4798,66,active,open,inactive,inactive,71.1,58,2,38:04.4,65,64
4800,66,active,closed,inactive,inactive,71.1,58,2,38:05.9,65,64
4806,66,inactive,closed,inactive,inactive,71.1,58,2,38:14.4,65,64
4807,66,inactive,closed,inactive,inactive,71.2,58,2,48:46.9,65,64
4808,66,inactive,closed,inactive,inactive,71.2,58,2,48:46.9,65,64
4809,66,inactive,closed,inactive,inactive,71.2,58,1,56:48.9,65,64
4810,66,inactive,closed,inactive,inactive,71.2,58,1,56:48.9,65,64
4811,66,inactive,closed,inactive,inactive,71.2,58,0,20:51.8,65,64
4812,66,inactive,closed,inactive,inactive,71.2,58,0,20:51.8,65,64
4813,67,inactive,closed,inactive,inactive,71.2,58,0,23:11.9,65,64
4814,67,inactive,closed,inactive,inactive,71.2,58,0,26:43.6,66,68
4815,67,inactive,closed,inactive,inactive,71.4,58,0,28:51.7,66,68
4816,67,inactive,closed,inactive,inactive,71.4,58,0,28:51.7,66,68
4818,67,inactive,closed,active,inactive,71.4,58,0,58:29.4,66,68
4819,67,inactive,closed,inactive,inactive,71.4,58,0,58:42.7,66,68
4820,67,inactive,closed,active,inactive,71.4,58,0,58:50.7,66,68
4821,67,inactive,closed,inactive,inactive,71.4,58,0,59:01.0,66,68
4822,67,inactive,closed,active,inactive,71.4,58,0,59:28.6,66,68
4823,67,inactive,closed,inactive,inactive,71.4,58,0,59:41.2,66,68
4824,67,inactive,closed,inactive,inactive,71.3,58,0,00:55.5,66,68
4825,67,inactive,closed,inactive,inactive,71.3,58,0,00:55.5,66,68
4826,67,inactive,closed,active,inactive,71.3,58,0,08:21.1,66,68
4827,67,inactive,closed,active,inactive,71.4,58,0,08:56.5,66,68
4828,67,inactive,closed,active,inactive,71.4,58,0,08:56.5,66,68
4829,67,inactive,closed,inactive,inactive,71.4,58,0,09:07.8,66,68
4830,67,inactive,closed,active,inactive,71.4,58,0,09:19.3,66,68
4831,67,inactive,open,active,inactive,71.4,58,0,09:45.2,66,68
4833,67,inactive,open,inactive,inactive,71.4,58,0,09:49.0,66,68
4834,67,inactive,closed,inactive,inactive,71.4,58,0,09:49.3,66,68
4837,67,active,closed,inactive,inactive,71.4,58,0,09:49.5,66,68
4842,67,inactive,closed,inactive,inactive,71.4,58,0,09:59.5,66,68
4843,67,inactive,closed,active,inactive,71.4,58,0,18:57.0,66,68
4844,67,inactive,open,active,inactive,71.4,58,0,19:01.6,66,68
4847,67,active,open,active,inactive,71.4,58,0,19:01.9,66,68
4851,67,active,closed,active,inactive,71.4,58,0,19:05.2,66,68
4856,67,active,closed,inactive,inactive,71.4,58,0,19:08.5,66,68
4858,67,inactive,closed,inactive,inactive,71.4,58,0,19:11.9,66,68
4859,67,inactive,closed,inactive,inactive,71.5,58,0,24:58.4,66,68
4860,67,inactive,closed,inactive,inactive,71.5,58,0,24:58.4,66,68
4861,67,inactive,closed,inactive,inactive,71.5,57,0,24:58.6,66,68
4862,67,inactive,closed,inactive,inactive,71.5,57,0,24:58.6,66,68
4863,67,inactive,closed,inactive,inactive,71.5,58,0,05:07.8,66,68
4864,67,inactive,closed,inactive,inactive,71.5,58,0,05:07.8,66,68
4865,67,inactive,closed,inactive,inactive,71.6,58,0,13:04.1,66,68
4866,67,inactive,closed,inactive,inactive,71.6,58,0,13:04.1,66,68
4867,67,inactive,closed,inactive,inactive,71.6,57,0,13:08.7,66,68
4868,67,inactive,closed,inactive,inactive,71.6,57,0,13:08.7,66,68
4869,67,inactive,closed,inactive,inactive,71.5,57,0,29:06.0,66,68
4870,67,inactive,closed,inactive,inactive,71.5,57,0,29:06.0,66,68
4871,67,inactive,closed,inactive,inactive,71.5,57,1,29:15.7,66,68
4872,67,inactive,closed,inactive,inactive,71.5,57,1,29:15.7,66,68
4873,67,inactive,closed,inactive,inactive,71.6,57,1,37:06.9,66,68
4874,67,inactive,closed,inactive,inactive,71.6,57,1,37:06.9,66,68
4875,67,inactive,closed,inactive,inactive,71.6,57,4,37:12.2,66,68
4876,67,inactive,closed,inactive,inactive,71.6,57,4,37:12.2,66,68
4877,67,inactive,closed,inactive,inactive,71.6,57,0,53:18.5,66,68
4878,67,inactive,closed,inactive,inactive,71.6,57,0,53:18.5,66,68
4879,67,inactive,open,inactive,inactive,71.6,57,0,58:57.7,66,68
4882,67,active,open,inactive,inactive,71.6,57,0,58:58.1,66,68
4887,67,active,closed,inactive,inactive,71.6,57,0,59:02.0,66,68
4893,67,inactive,closed,inactive,inactive,71.6,57,0,59:07.7,66,68
4894,67,inactive,closed,active,inactive,71.6,57,0,59:08.9,66,68
4895,67,inactive,closed,inactive,inactive,71.6,57,0,59:39.3,66,68
4896,67,inactive,closed,active,inactive,71.6,57,0,01:05.0,66,68
4897,67,inactive,closed,inactive,inactive,71.6,57,0,01:24.8,66,68
4898,67,inactive,closed,active,inactive,71.6,57,0,02:18.8,66,68
4899,67,inactive,open,active,inactive,71.6,57,0,02:22.8,66,68
4902,67,active,open,active,inactive,71.6,57,0,02:24.9,66,68
4904,67,active,closed,active,inactive,71.6,57,0,02:26.5,66,68
4911,67,inactive,closed,active,inactive,71.6,57,0,02:34.9,66,68
4912,67,inactive,closed,inactive,inactive,71.6,57,0,02:37.1,66,68
4913,67,inactive,open,inactive,inactive,71.6,57,0,06:33.0,66,68
4916,67,active,open,inactive,inactive,71.6,57,0,06:35.1,66,68
4918,67,active,closed,inactive,inactive,71.6,57,0,06:37.1,66,68
4922,67,active,closed,active,inactive,71.6,57,0,06:38.6,66,68
4927,67,inactive,closed,active,inactive,71.6,57,0,06:45.1,66,68
4928,67,inactive,closed,inactive,inactive,71.6,57,0,07:11.4,66,68
4929,67,inactive,closed,inactive,inactive,71.5,57,0,09:10.7,66,68
4930,67,inactive,closed,inactive,inactive,71.5,57,0,09:10.7,66,68
4932,67,active,closed,inactive,inactive,71.5,57,0,12:05.4,66,68
4933,67,active,open,inactive,inactive,71.5,57,0,12:05.5,66,68
4940,67,active,closed,inactive,inactive,71.5,57,0,12:10.5,66,68
4943,67,active,closed,active,inactive,71.5,57,0,12:11.6,66,68
4947,67,inactive,closed,active,inactive,71.5,57,0,12:15.5,66,68
4948,67,inactive,closed,inactive,inactive,71.5,57,0,12:26.1,66,68
4949,67,inactive,closed,active,inactive,71.5,57,0,13:45.9,66,68
4950,67,inactive,closed,inactive,inactive,71.5,57,0,14:01.2,66,68
4951,67,inactive,open,inactive,inactive,71.5,57,0,14:02.8,66,68
4954,67,active,open,inactive,inactive,71.5,57,0,14:02.9,66,68
4958,67,active,closed,inactive,inactive,71.5,57,0,14:06.4,66,68
4964,67,inactive,closed,inactive,inactive,71.5,57,0,14:12.9,66,68
4965,67,inactive,closed,inactive,inactive,71.6,57,0,25:12.7,66,68
4966,67,inactive,closed,inactive,inactive,71.6,57,0,25:12.7,66,68
4967,67,inactive,closed,inactive,inactive,71.5,57,0,33:13.6,66,68
4968,67,inactive,closed,inactive,inactive,71.5,57,0,33:13.6,66,68
4969,67,inactive,open,inactive,inactive,71.5,57,0,34:09.8,66,68
4972,67,active,open,inactive,inactive,71.5,57,0,34:09.9,66,68
4977,67,active,closed,inactive,inactive,71.5,57,0,34:14.6,66,68
4979,67,inactive,closed,inactive,inactive,71.5,57,0,34:19.9,66,68
4981,67,active,closed,inactive,inactive,71.5,57,0,41:48.9,66,68
4982,67,active,open,inactive,inactive,71.5,57,0,41:49.3,66,68
4987,67,active,closed,inactive,inactive,71.5,57,0,41:52.8,66,68
4994,67,inactive,closed,inactive,inactive,71.5,57,0,41:58.9,66,68
4995,67,inactive,open,inactive,inactive,71.5,57,0,46:57.8,66,68
4998,67,active,open,inactive,inactive,71.5,57,0,47:03.3,66,68
4999,67,active,closed,inactive,inactive,71.5,57,0,47:03.6,66,68
5002,67,active,closed,active,inactive,71.5,57,0,47:05.2,66,68
5006,67,inactive,closed,active,inactive,71.5,57,0,47:13.4,66,68
5007,67,inactive,closed,inactive,inactive,71.5,57,0,47:22.1,66,68
5008,67,inactive,closed,active,inactive,71.5,57,0,48:47.9,66,68
5009,67,inactive,closed,inactive,inactive,71.5,57,0,49:00.6,66,68
5010,67,inactive,closed,inactive,inactive,71.4,57,0,49:15.4,66,68
5011,67,inactive,closed,inactive,inactive,71.4,57,0,49:15.4,66,68
5012,67,inactive,closed,active,inactive,71.4,57,0,49:23.9,66,68
