,Time,DayOfWeek,Motion,Acceleration,Temperature
7964,23:26:1.636,3,active,active,74
7965,23:34:46.89,3,active,active,72
7966,23:35:17.202,3,active,active,72
7967,23:41:13.745,3,active,active,73
7968,23:53:36.237,3,active,active,71
7969,23:59:2.384,3,active,active,69
7970,23:59:37.995,3,active,active,75
7971,00:00:2.902,4,inactive,inactive,77
7972,00:00:6.044,4,active,active,70
7973,00:00:12.589,4,active,active,73
7974,00:00:26.234,4,active,active,78
7975,00:02:12.664,4,active,active,70
7976,00:02:24.573,4,active,active,70
7977,00:02:36.141,4,active,active,72
7978,00:02:45.944,4,active,active,72
7979,00:02:46.038,4,active,active,72
7980,00:02:52.035,4,active,active,72
7981,00:03:21.837,4,inactive,active,67
7982,00:03:22.393,4,active,active,76
7983,00:03:39.248,4,active,active,69
7984,00:03:44.557,4,active,active,74
7985,00:03:56.704,4,active,active,75
7986,00:04:17.452,4,active,active,76
7987,00:04:22.213,4,active,active,66
7988,00:04:30.92,4,active,active,69
7989,00:04:42.823,4,active,active,77
7990,00:04:52.717,4,active,active,71
7991,00:05:8.14,4,active,active,74
7992,00:05:38.596,4,active,active,70
7993,00:05:55.382,4,active,active,74
7994,00:06:3.973,4,active,active,73
7995,00:06:19.26,4,active,inactive,71
7996,00:06:22.662,4,active,active,73
7997,00:06:41.04,4,active,active,69
7998,00:06:48.804,4,active,active,68
7999,00:06:51.19,4,active,active,66
8000,00:07:14.041,4,active,active,69
8001,00:07:31.264,4,active,active,76
8002,00:07:31.895,4,active,active,76
8003,00:07:35.682,4,active,active,72
8004,00:08:24.799,4,active,active,72
8005,00:08:36.381,4,active,active,76
8006,00:09:22.167,4,active,active,69
8007,00:09:27.674,4,active,active,70
8008,00:10:53.587,4,active,active,68
8009,00:11:8.848,4,active,active,74
8010,00:11:23.815,4,active,active,74
8011,00:11:44.901,4,active,active,71
8012,00:11:53.236,4,active,active,72
8013,00:11:58.681,4,active,active,75
8014,00:12:19.455,4,active,active,75
8015,00:12:41.183,4,active,active,70
8016,00:12:50.105,4,active,active,72
8017,00:13:11.223,4,active,active,77
8018,00:13:34.101,4,inactive,inactive,68
8019,00:13:51.077,4,active,active,69
8020,00:14:16.219,4,active,active,69
8021,00:15:12.266,4,active,active,74
8022,00:16:29.066,4,active,active,72
8023,00:17:9.463,4,active,active,70
8024,00:17:25.742,4,active,active,73
8025,00:17:34.912,4,active,active,74
8026,00:17:45.867,4,active,active,73
8027,00:17:53.445,4,active,inactive,71
8028,00:18:9.772,4,active,active,75
8029,00:18:17.307,4,active,active,71
8030,00:18:18.309,4,active,active,70
8031,00:19:15.656,4,active,active,71
8032,00:19:24.188,4,active,active,71
8033,00:19:24.305,4,active,active,77
8034,00:19:32.577,4,active,active,75
8035,00:19:39.632,4,active,active,78
8036,00:19:43.581,4,active,active,69
8037,00:20:32.637,4,active,active,73
8038,00:20:51.395,4,active,inactive,78
8039,00:20:58.527,4,active,active,66
8040,00:21:26.667,4,active,active,73
8041,00:22:13.245,4,active,active,69
8042,00:22:51.54,4,active,active,71
8043,00:22:54.611,4,active,inactive,69
8044,00:22:58.619,4,active,active,72
8045,00:23:1.714,4,active,active,78
8046,00:23:4.384,4,active,active,76
8047,00:24:23.457,4,active,active,74
8048,00:24:23.569,4,active,active,68
8049,00:24:42.877,4,active,active,71
8050,00:24:43.244,4,active,active,73
8051,00:25:22.191,4,active,active,74
8052,00:25:37.396,4,active,active,74
8053,00:25:45.855,4,active,active,72
8054,00:26:0.252,4,active,active,69
8055,00:26:26.551,4,active,active,68
8056,00:27:2.992,4,active,active,70
8057,00:27:52.441,4,active,active,70
8058,00:27:53.188,4,active,active,70
8059,00:28:2.166,4,active,active,69
8060,00:28:14.114,4,active,active,69
8061,00:28:17.385,4,active,active,68
8062,00:28:32.191,4,active,active,76
8063,00:28:45.334,4,active,active,74
8064,00:30:2.827,4,active,active,71
8065,00:30:30.565,4,active,active,71
8066,00:31:25.967,4,active,active,75
8067,00:31:36.142,4,active,active,69
8068,00:32:4.823,4,active,active,72
8069,00:32:56.331,4,active,active,69
8070,00:33:4.195,4,inactive,active,69
8071,00:33:9.881,4,active,active,71
8072,00:34:9.96,4,active,active,72
8073,00:34:26.216,4,active,active,75
8074,00:34:31.832,4,active,active,69
8075,00:34:54.611,4,inactive,inactive,71
8076,00:34:57.473,4,active,active,76
8077,00:35:22.54,4,active,active,69
8078,00:35:50.257,4,active,active,71
8079,00:36:12.424,4,active,active,63
8080,00:36:27.373,4,active,active,72
8081,00:36:29.461,4,active,active,72
8082,00:36:55.222,4,active,active,78
8083,00:38:25.456,4,active,active,69
8084,00:38:57.216,4,active,active,77
8085,00:39:27.227,4,active,active,70
8086,00:40:41.615,4,active,active,73
8087,00:40:53.216,4,active,active,71
8088,00:40:54.994,4,active,active,74
8089,00:41:7.535,4,active,active,72
8090,00:42:17.325,4,active,active,70
8091,00:42:26.8,4,active,active,70
8092,00:42:31.061,4,active,active,73
8093,00:42:42.01,4,active,active,70
8094,00:42:46.364,4,active,active,74
8095,00:43:40.285,4,active,active,65
8096,00:43:51.486,4,active,active,73
8097,00:43:58.257,4,active,active,72
8098,00:44:22.871,4,active,active,71
8099,00:44:27.602,4,active,active,62
8100,00:44:54.671,4,active,active,76
8101,00:45:22.971,4,active,active,71
8102,00:45:27.421,4,active,active,69
8103,00:45:41.782,4,active,active,70
8104,00:46:20.333,4,active,active,71
8105,00:46:26.373,4,active,active,73
8106,00:46:26.685,4,active,active,67
8107,00:47:42.122,4,active,active,74
8108,00:47:42.792,4,active,active,67
8109,00:49:14.687,4,active,active,70
8110,00:49:14.865,4,active,active,75
8111,00:49:27.262,4,active,active,77
8112,00:49:41.279,4,active,active,72
8113,00:49:48.844,4,active,active,71
8114,00:49:53.764,4,active,active,73
8115,00:50:3.078,4,active,active,73
8116,00:50:17.603,4,active,active,74
8117,00:50:24.677,4,active,active,73
8118,00:50:26.618,4,active,active,75
8119,00:50:31.651,4,active,active,74
8120,00:50:38.962,4,active,active,77
8121,00:51:33.323,4,active,active,74
8122,00:51:59.306,4,active,active,66
8123,00:52:9.96,4,active,active,69
8124,00:52:24.103,4,active,active,72
8125,00:52:39.251,4,active,inactive,71
8126,00:53:12.097,4,active,active,75
8127,00:53:18.487,4,active,active,70
8128,00:53:46.439,4,active,active,71
8129,00:54:2.103,4,active,active,69
8130,00:54:12.043,4,inactive,inactive,66
8131,00:54:16.383,4,active,active,72
8132,00:54:45.835,4,active,active,75
8133,00:54:48.934,4,active,active,73
8134,00:55:13.396,4,active,active,75
8135,00:55:30.797,4,active,active,74
8136,00:55:55.998,4,active,active,74
8137,00:56:7.642,4,active,active,73
8138,00:56:10.658,4,active,active,73
8139,00:56:35.693,4,active,active,80
8140,00:56:49.505,4,active,active,69
8141,00:57:6.837,4,active,active,72
8142,00:57:7.332,4,active,active,72
8143,00:57:10.309,4,active,inactive,72
8144,00:57:21.712,4,active,active,74
8145,00:57:46.513,4,active,active,71
8146,00:57:58.173,4,active,active,74
8147,00:58:13.977,4,active,active,69
8148,00:58:18.777,4,active,active,78
8149,00:58:25.874,4,active,active,68
8150,00:58:32.204,4,active,active,72
8151,00:58:38.495,4,active,active,70
8152,00:58:51.53,4,active,inactive,73
8153,00:58:59.491,4,active,inactive,72
8154,00:59:9.729,4,active,active,68
8155,00:59:19.7,4,active,active,79
8156,01:00:4.339,4,active,active,70
8157,01:00:7.565,4,active,active,73
8158,01:00:46.416,4,active,active,71
8159,01:01:4.38,4,active,active,72
8160,01:01:44.561,4,active,active,72
8161,01:02:20.209,4,active,active,70
8162,01:02:21.696,4,active,active,79
8163,01:02:26.023,4,active,active,69
8164,01:02:31.169,4,active,inactive,74
8165,01:02:39.809,4,active,active,74
8166,01:02:54.986,4,active,active,73
8167,01:03:7.431,4,inactive,inactive,72
8168,01:03:39.462,4,active,active,71
8169,01:03:39.516,4,active,active,74
8170,01:03:45.964,4,active,active,75
8171,01:03:57.274,4,active,active,76
8172,01:03:58.797,4,active,active,70
8173,01:04:2.864,4,active,active,72
8174,01:04:9.109,4,inactive,inactive,67
8175,01:04:12.776,4,active,active,74
8176,01:04:30.024,4,active,active,71
8177,01:04:33.638,4,active,active,73
8178,01:04:45.03,4,active,active,67
8179,01:05:17.925,4,active,active,76
8180,01:06:7.975,4,active,active,74
8181,01:06:13.481,4,active,active,72
8182,01:06:26.371,4,active,active,68
8183,01:06:37.178,4,active,active,74
8184,01:06:38.318,4,active,inactive,70
8185,01:06:39.743,4,active,active,67
8186,01:07:21.387,4,active,active,72
8187,01:07:21.633,4,active,active,69
8188,01:08:25.63,4,active,active,73
8189,01:08:26.808,4,active,active,71
8190,01:08:32.156,4,active,active,72
8191,01:08:33.783,4,active,active,69
8192,01:08:34.512,4,active,active,71
8193,01:09:4.316,4,active,active,76
8194,01:09:27.192,4,active,active,77
8195,01:09:43.361,4,active,active,71
8196,01:10:32.702,4,active,active,74
8197,01:10:43.661,4,active,active,75
8198,01:10:55.837,4,active,active,78
8199,01:11:12.635,4,active,active,72
8200,01:12:2.129,4,active,active,75
8201,01:12:18.107,4,active,active,69
8202,01:12:24.959,4,active,active,69
8203,01:12:30.121,4,active,inactive,71
8204,01:12:45.415,4,active,active,74
8205,01:12:57.833,4,active,active,71
8206,01:13:6.338,4,active,active,78
8207,01:13:39.385,4,active,active,69
8208,01:13:58.53,4,active,active,70
8209,01:14:2.37,4,active,active,75
8210,01:14:38.38,4,active,active,76
8211,01:14:40.069,4,active,active,70
8212,01:16:34.003,4,active,active,72
8213,01:16:50.336,4,active,active,73
8214,01:16:50.539,4,active,active,75
8215,01:16:55.877,4,active,active,68
8216,01:17:4.015,4,active,active,73
8217,01:17:15.186,4,active,active,76
8218,01:17:36.136,4,active,active,69
8219,01:17:41.79,4,active,active,68
8220,01:18:5.605,4,active,active,69
8221,01:18:18.392,4,active,active,68
8222,01:18:22.057,4,active,active,72
8223,01:19:2.566,4,active,active,68
8224,01:19:24.933,4,active,active,72
8225,01:19:53.67,4,active,active,72
8226,01:20:22.469,4,active,active,72
8227,01:20:45.562,4,active,active,70
8228,01:21:3.093,4,active,active,76
8229,01:21:3.343,4,active,active,72
8230,01:21:13.742,4,active,active,73
8231,01:21:20.295,4,active,active,75
8232,01:21:24.755,4,active,active,74
8233,01:21:37.99,4,active,active,78
8234,01:21:52.517,4,active,active,70
8235,01:21:52.671,4,active,active,71
8236,01:22:0.103,4,active,active,72
8237,01:22:0.975,4,active,active,81
8238,01:22:1.709,4,active,active,69
8239,01:22:1.92,4,active,active,70
8240,01:22:15.911,4,active,inactive,77
8241,01:22:37.637,4,active,active,73
8242,01:22:43.422,4,active,active,72
8243,01:23:26.54,4,active,active,70
8244,01:23:50.887,4,active,active,72
8245,01:24:2.217,4,active,active,76
8246,01:24:10.478,4,active,active,66
8247,01:24:47.688,4,active,active,80
8248,01:24:52.179,4,inactive,inactive,68
8249,01:25:22.733,4,active,active,67
8250,01:25:23.254,4,active,active,73
8251,01:25:28.686,4,active,active,76
8252,01:25:41.0,4,active,inactive,75
8253,01:25:43.957,4,active,active,71
8254,01:25:55.731,4,active,active,69
8255,01:26:17.74,4,active,active,74
8256,01:26:22.309,4,inactive,inactive,68
8257,01:26:32.66,4,active,active,65
8258,01:26:35.335,4,active,active,70
8259,01:26:45.183,4,active,active,76
8260,01:27:5.026,4,active,active,71
8261,01:27:20.253,4,active,active,76
8262,01:27:28.047,4,active,active,68
8263,01:27:48.702,4,active,active,74
8264,01:28:19.328,4,active,active,74
8265,01:29:14.583,4,active,active,70
8266,01:29:31.172,4,active,active,71
8267,01:29:34.855,4,active,active,71
8268,01:31:18.589,4,active,active,70
8269,01:31:48.232,4,active,active,72
8270,01:32:48.716,4,active,active,70
8271,01:33:3.057,4,active,active,69
8272,01:33:13.582,4,active,active,69
8273,01:33:26.571,4,active,active,72
8274,01:33:30.613,4,active,active,73
8275,01:33:43.25,4,active,active,74
8276,01:34:2.18,4,active,inactive,69
8277,01:34:15.093,4,active,active,74
8278,01:34:59.487,4,active,active,75
8279,01:35:19.665,4,active,active,72
8280,01:35:25.79,4,active,active,77
8281,01:35:29.397,4,active,active,73
8282,01:36:17.74,4,active,active,74
8283,01:36:39.763,4,active,active,72
8284,01:36:53.359,4,active,active,79
8285,01:37:18.184,4,active,active,70
8286,01:37:51.272,4,active,active,74
8287,01:39:3.44,4,active,active,68
8288,01:39:6.548,4,active,active,69
8289,01:39:17.688,4,active,active,71
8290,01:39:28.893,4,active,active,69
8291,01:40:12.477,4,active,active,75
8292,01:40:15.078,4,active,active,69
8293,01:41:0.578,4,active,active,73
8294,01:41:1.188,4,active,active,70
8295,01:41:2.662,4,active,active,75
8296,01:41:13.506,4,active,active,75
8297,01:41:23.914,4,active,active,70
8298,01:41:41.451,4,active,active,70
8299,01:42:47.211,4,active,active,75
8300,01:43:18.13,4,active,active,72
8301,01:43:22.679,4,active,active,72
8302,01:43:42.764,4,active,active,73
8303,01:43:43.016,4,active,inactive,70
8304,01:43:47.996,4,active,active,71
8305,01:43:59.622,4,active,active,67
8306,01:44:1.352,4,active,active,74
8307,01:44:41.018,4,active,active,74
8308,01:44:42.833,4,active,active,75
8309,01:45:3.604,4,active,active,71
8310,01:45:7.407,4,active,active,76
8311,01:45:43.115,4,active,active,69
8312,01:45:44.857,4,active,active,72
8313,01:45:47.901,4,active,active,71
8314,01:46:1.935,4,active,active,71
8315,01:46:19.008,4,active,active,73
8316,01:46:31.275,4,active,active,73
8317,01:46:52.375,4,inactive,inactive,72
8318,01:47:25.55,4,active,active,73
8319,01:47:44.104,4,active,active,74
8320,01:47:45.728,4,active,active,67
8321,01:47:50.601,4,active,active,67
8322,01:48:10.089,4,active,active,72
8323,01:48:22.685,4,active,active,73
8324,01:48:55.148,4,active,active,70
8325,01:49:55.539,4,active,active,68
8326,01:51:15.221,4,active,active,74
8327,01:51:43.972,4,active,active,71
8328,01:52:33.928,4,active,active,74
8329,01:52:46.06,4,active,active,67
8330,01:54:0.642,4,active,active,66
8331,01:54:13.716,4,active,active,70
8332,01:54:22.793,4,active,active,73
8333,01:54:26.256,4,active,active,71
8334,01:54:27.71,4,active,active,69
8335,01:54:28.555,4,active,active,69
8336,01:55:13.923,4,active,inactive,75
8337,01:56:4.026,4,active,inactive,68
8338,01:56:11.3,4,active,active,70
8339,01:56:32.71,4,active,active,68
8340,01:57:10.036,4,active,active,77
8341,01:57:21.12,4,active,active,76
8342,01:57:52.717,4,active,active,70
8343,01:57:53.378,4,active,active,75
8344,01:58:22.024,4,active,active,73
8345,01:58:31.055,4,active,active,68
8346,01:58:36.295,4,active,active,72
8347,01:59:54.589,4,active,active,71
8348,02:00:7.023,4,active,active,75
8349,02:00:17.311,4,active,active,69
8350,02:00:17.389,4,active,active,71
8351,02:00:31.609,4,active,active,75
8352,02:01:32.173,4,active,active,72
8353,02:01:40.998,4,active,active,75
8354,02:01:51.261,4,active,active,72
8355,02:01:56.053,4,active,active,72
8356,02:03:9.846,4,active,active,68
8357,02:03:32.607,4,inactive,inactive,74
8358,02:03:32.657,4,active,active,77
8359,02:04:33.012,4,active,active,73
8360,02:05:2.301,4,active,active,72
8361,02:05:7.754,4,active,active,76
8362,02:05:13.935,4,active,active,74
8363,02:06:10.71,4,active,active,77
8364,02:06:12.212,4,active,active,71
8365,02:06:34.386,4,active,active,71
8366,02:07:3.151,4,active,active,73
8367,02:07:4.071,4,active,active,77
8368,02:07:16.477,4,active,active,74
8369,02:07:22.177,4,active,active,68
8370,02:07:53.387,4,active,active,68
8371,02:08:10.068,4,active,active,74
8372,02:08:47.284,4,active,active,66
8373,02:08:57.459,4,active,active,69
8374,02:09:14.644,4,active,active,72
8375,02:09:21.85,4,active,active,78
8376,02:09:22.478,4,active,active,70
8377,02:09:27.302,4,active,active,71
8378,02:09:35.225,4,active,active,73
8379,02:09:46.273,4,active,active,72
8380,02:10:0.72,4,active,active,67
8381,02:10:2.705,4,active,active,70
8382,02:10:7.165,4,active,active,73
8383,02:10:8.751,4,active,active,69
8384,02:10:17.992,4,active,active,81
8385,02:10:24.908,4,active,active,75
8386,02:10:29.628,4,active,active,72
8387,02:10:41.088,4,active,active,67
8388,02:10:53.407,4,active,active,77
8389,02:11:14.597,4,active,inactive,68
8390,02:11:21.407,4,active,active,70
8391,02:11:27.97,4,active,active,73
8392,02:11:53.039,4,active,active,72
8393,02:11:57.474,4,active,active,71
8394,02:13:2.183,4,active,active,69
8395,02:13:28.906,4,active,inactive,69
8396,02:13:37.896,4,active,active,75
8397,02:14:16.814,4,active,active,76
8398,02:14:24.893,4,active,active,72
8399,02:14:31.253,4,active,active,72
8400,02:14:32.819,4,active,active,73
8401,02:14:56.839,4,active,active,76
8402,02:15:1.228,4,active,active,68
8403,02:15:3.587,4,active,active,71
8404,02:15:6.511,4,active,active,67
8405,02:15:11.934,4,active,active,72
8406,02:15:15.998,4,active,active,67
8407,02:15:21.148,4,active,active,72
8408,02:15:22.542,4,active,active,73
8409,02:15:22.947,4,active,inactive,71
8410,02:15:57.472,4,active,active,68
8411,02:16:32.929,4,active,active,69
8412,02:17:1.372,4,active,active,68
8413,02:17:48.778,4,active,active,73
8414,02:17:54.544,4,active,active,70
8415,02:18:4.481,4,active,active,74
8416,02:18:15.816,4,active,active,72
8417,02:18:21.671,4,active,active,69
8418,02:18:30.717,4,active,active,70
8419,02:18:40.519,4,active,active,79
8420,02:18:54.446,4,active,active,73
8421,02:19:32.824,4,active,active,75
8422,02:19:38.551,4,active,active,70
8423,02:19:40.174,4,active,active,76
8424,02:19:47.121,4,active,inactive,68
8425,02:20:21.162,4,active,inactive,72
8426,02:20:40.075,4,active,active,73
8427,02:21:13.609,4,active,active,70
8428,02:21:47.38,4,active,active,73
8429,02:22:29.478,4,active,active,70
8430,02:22:32.362,4,active,active,74
8431,02:23:4.455,4,active,active,76
8432,02:23:9.425,4,active,active,71
8433,02:23:13.697,4,active,active,70
8434,02:23:24.264,4,active,active,78
8435,02:23:40.574,4,active,active,70
8436,02:23:43.739,4,active,active,75
8437,02:23:54.825,4,active,active,73
8438,02:24:49.645,4,active,active,70
8439,02:24:51.539,4,active,inactive,77
8440,02:24:58.708,4,inactive,inactive,69
8441,02:25:5.837,4,inactive,inactive,71
8442,02:25:16.955,4,inactive,inactive,68
8443,02:25:22.596,4,active,active,77
8444,02:25:27.068,4,active,active,72
8445,02:25:45.23,4,active,active,65
8446,02:25:46.01,4,inactive,inactive,71
8447,02:26:5.736,4,active,active,69
8448,02:26:7.864,4,active,inactive,69
8449,02:26:14.51,4,active,active,72
8450,02:26:21.759,4,active,active,78
8451,02:26:26.671,4,active,active,69
8452,02:26:44.448,4,active,active,74
8453,02:26:58.835,4,active,inactive,76
8454,02:27:12.199,4,active,active,69
8455,02:27:25.671,4,active,active,71
8456,02:29:3.256,4,active,active,77
8457,02:29:44.967,4,active,inactive,71
8458,02:29:49.693,4,active,active,66
8459,02:30:46.127,4,active,active,71
8460,02:31:26.696,4,active,active,69
8461,02:31:33.852,4,active,active,73
8462,02:31:38.392,4,active,active,73
8463,02:32:3.393,4,active,active,69
8464,02:32:4.288,4,active,active,69
8465,02:32:8.203,4,active,active,71
8466,02:32:16.909,4,active,active,70
8467,02:33:5.29,4,active,active,68
8468,02:33:9.165,4,active,active,79
8469,02:33:11.26,4,active,active,74
8470,02:34:5.353,4,inactive,inactive,72
8471,02:34:10.951,4,active,inactive,76
8472,02:34:48.218,4,active,active,72
8473,02:36:12.109,4,active,active,69
8474,02:36:12.601,4,active,active,72
8475,02:36:22.841,4,active,active,67
8476,02:36:36.076,4,active,active,73
8477,02:36:39.64,4,active,active,71
8478,02:36:41.962,4,active,active,74
8479,02:36:48.496,4,active,active,78
8480,02:37:5.832,4,active,active,73
8481,02:37:7.803,4,active,active,73
8482,02:37:12.454,4,active,active,77
8483,02:37:22.158,4,active,active,71
8484,02:37:44.522,4,active,active,69
8485,02:37:53.13,4,active,active,74
8486,02:38:19.07,4,active,active,71
8487,02:38:50.24,4,active,active,72
8488,02:39:18.016,4,active,active,70
8489,02:39:26.043,4,active,active,73
8490,02:39:26.372,4,active,active,72
8491,02:39:39.9,4,active,active,73
8492,02:40:49.874,4,active,active,73
8493,02:41:4.917,4,active,active,74
8494,02:42:10.691,4,active,active,71
8495,02:42:23.087,4,active,active,74
8496,02:42:55.897,4,active,active,70
8497,02:43:29.203,4,active,active,69
8498,02:43:51.138,4,active,active,70
8499,02:43:54.651,4,active,active,72
8500,02:44:12.357,4,active,active,78
8501,02:44:51.752,4,active,active,66
8502,02:44:52.542,4,active,active,70
8503,02:45:16.294,4,active,active,69
8504,02:45:18.562,4,active,active,72
8505,02:45:27.461,4,inactive,inactive,75
8506,02:45:46.526,4,active,active,68
8507,02:45:48.76,4,active,active,69
8508,02:46:1.576,4,active,active,78
8509,02:46:7.017,4,active,active,71
8510,02:46:48.279,4,inactive,inactive,74
8511,02:46:55.732,4,active,active,75
8512,02:46:57.4,4,active,active,71
8513,02:47:4.795,4,active,active,78
8514,02:47:13.72,4,active,active,69
8515,02:47:20.938,4,active,active,74
8516,02:47:23.486,4,active,active,73
8517,02:47:39.541,4,active,active,69
8518,02:47:42.546,4,active,active,69
8519,02:48:35.733,4,active,active,70
8520,02:48:47.025,4,active,active,75
8521,02:49:9.193,4,active,active,70
8522,02:49:24.028,4,active,active,74
8523,02:49:40.079,4,active,active,75
8524,02:50:11.618,4,active,active,72
8525,02:50:25.084,4,active,active,72
8526,02:50:31.869,4,active,active,75
8527,02:50:35.318,4,active,active,69
8528,02:50:47.573,4,active,active,74
8529,02:50:54.571,4,active,active,74
8530,02:51:2.398,4,active,active,66
8531,02:51:10.325,4,active,active,68
8532,02:51:14.152,4,active,active,75
8533,02:51:56.272,4,active,active,73
8534,02:52:11.5,4,active,active,72
8535,02:52:48.743,4,active,active,71
8536,02:52:54.612,4,active,active,71
8537,02:53:12.49,4,active,active,76
8538,02:53:17.352,4,active,active,72
8539,02:53:27.079,4,active,active,74
8540,02:53:32.479,4,active,active,74
8541,02:53:58.694,4,active,active,75
8542,02:54:8.136,4,active,active,71
8543,02:54:25.367,4,active,active,68
8544,02:55:14.902,4,active,active,74
8545,02:55:15.305,4,active,active,69
8546,02:55:20.534,4,active,active,73
8547,02:55:43.488,4,active,active,76
8548,02:55:59.206,4,active,active,73
8549,02:56:7.448,4,active,active,73
8550,02:56:14.958,4,active,active,68
8551,02:56:41.255,4,active,active,75
8552,02:56:59.526,4,active,inactive,72
8553,02:57:20.46,4,active,active,71
8554,02:57:52.685,4,active,active,66
8555,02:57:56.044,4,active,active,72
8556,02:58:6.686,4,active,active,70
8557,02:58:33.995,4,active,active,73
8558,02:59:9.086,4,active,inactive,71
8559,02:59:9.315,4,active,active,70
8560,02:59:18.357,4,active,inactive,73
8561,02:59:23.617,4,active,inactive,72
8562,02:59:42.898,4,active,active,67
8563,02:59:48.546,4,active,active,78
8564,03:00:47.745,4,active,active,69
8565,03:00:59.451,4,active,active,67
8566,03:01:47.51,4,active,active,74
8567,03:01:52.22,4,active,active,69
8568,03:02:13.699,4,active,active,72
8569,03:02:14.382,4,active,active,68
8570,03:02:52.114,4,active,active,73
8571,03:02:56.362,4,active,active,68
8572,03:02:58.616,4,active,active,73
8573,03:03:19.769,4,active,active,74
8574,03:03:41.063,4,active,active,73
8575,03:03:47.633,4,active,active,75
8576,03:03:48.773,4,active,active,74
8577,03:04:22.838,4,active,active,73
8578,03:04:57.277,4,active,active,72
8579,03:05:5.25,4,active,inactive,72
8580,03:05:20.508,4,active,active,74
8581,03:05:32.267,4,active,active,71
8582,03:05:49.741,4,active,active,78
8583,03:06:20.992,4,active,active,67
8584,03:06:25.728,4,active,active,78
8585,03:07:32.113,4,active,active,74
8586,03:07:48.798,4,active,active,76
8587,03:07:53.849,4,active,inactive,77
8588,03:07:58.115,4,active,active,72
8589,03:08:42.904,4,active,active,67
8590,03:09:19.313,4,active,active,77
8591,03:09:32.896,4,active,active,73
8592,03:09:45.552,4,active,active,68
8593,03:09:46.312,4,active,active,70
8594,03:10:35.367,4,active,active,75
8595,03:11:4.124,4,active,active,69
8596,03:11:12.94,4,active,active,74
8597,03:11:44.455,4,active,active,69
8598,03:11:49.482,4,active,active,73
8599,03:12:10.569,4,active,inactive,71
8600,03:12:22.786,4,active,active,72
8601,03:12:29.736,4,active,active,75
8602,03:12:35.824,4,active,active,73
8603,03:12:41.849,4,active,active,70
8604,03:14:18.431,4,active,active,75
8605,03:14:56.479,4,active,active,74
8606,03:15:23.363,4,active,active,73
8607,03:15:32.592,4,active,active,73
8608,03:15:33.213,4,active,active,72
8609,03:15:34.017,4,active,active,71
8610,03:16:15.518,4,active,active,67
8611,03:16:40.576,4,active,active,72
8612,03:16:55.361,4,active,active,72
8613,03:17:33.423,4,active,active,66
8614,03:18:29.587,4,active,active,70
8615,03:18:31.1,4,active,active,71
8616,03:18:56.385,4,active,active,77
8617,03:19:7.735,4,active,active,75
8618,03:19:13.545,4,active,active,71
8619,03:19:21.402,4,active,active,70
8620,03:19:36.988,4,active,active,76
8621,03:19:56.363,4,active,active,74
8622,03:20:37.262,4,active,active,73
8623,03:20:42.594,4,active,active,69
8624,03:21:33.923,4,inactive,inactive,71
8625,03:21:43.537,4,active,active,71
8626,03:21:50.273,4,active,active,73
8627,03:21:51.647,4,active,active,70
8628,03:22:12.885,4,active,active,76
8629,03:22:28.492,4,active,active,67
8630,03:22:46.765,4,active,active,75
8631,03:23:28.272,4,active,active,74
8632,03:23:59.924,4,active,active,73
8633,03:24:5.95,4,active,active,75
8634,03:24:22.885,4,active,active,74
8635,03:26:23.618,4,active,active,73
8636,03:27:0.14,4,active,active,73
8637,03:27:6.732,4,active,active,72
8638,03:27:24.547,4,active,active,74
8639,03:28:19.268,4,inactive,inactive,66
8640,03:28:52.277,4,active,inactive,72
8641,03:29:21.697,4,active,active,69
8642,03:30:51.577,4,active,active,73
8643,03:31:14.348,4,active,active,72
8644,03:31:22.868,4,active,active,71
8645,03:31:35.954,4,active,active,71
8646,03:31:38.239,4,active,active,69
8647,03:31:43.971,4,active,active,71
8648,03:32:30.44,4,active,active,69
8649,03:32:35.882,4,active,active,71
8650,03:32:49.551,4,active,active,73
8651,03:32:50.375,4,active,active,69
8652,03:34:8.123,4,active,active,74
8653,03:35:41.648,4,active,active,77
8654,03:35:49.232,4,active,active,76
8655,03:36:49.001,4,active,active,72
8656,03:36:57.785,4,active,active,75
8657,03:37:48.298,4,active,active,73
8658,03:37:59.923,4,active,active,70
8659,03:38:30.059,4,active,active,69
8660,03:39:0.902,4,active,active,73
8661,03:39:15.008,4,active,active,66
8662,03:39:18.564,4,active,active,70
8663,03:40:25.146,4,active,active,71
8664,03:40:38.233,4,active,active,70
8665,03:41:16.026,4,active,active,75
8666,03:41:26.688,4,inactive,inactive,68
8667,03:42:12.281,4,active,active,71
8668,03:42:17.797,4,active,active,75
8669,03:42:24.795,4,active,active,74
8670,03:42:29.204,4,active,active,67
8671,03:43:29.512,4,active,active,73
8672,03:43:30.84,4,active,active,77
8673,03:43:39.904,4,active,active,72
8674,03:43:55.155,4,active,inactive,73
8675,03:44:28.443,4,active,active,72
8676,03:44:33.585,4,active,active,67
8677,03:44:34.691,4,active,inactive,65
8678,03:45:14.567,4,active,active,72
8679,03:45:20.621,4,active,active,71
8680,03:47:5.688,4,active,active,73
8681,03:47:41.792,4,active,active,79
8682,03:48:51.845,4,active,inactive,73
8683,03:49:15.185,4,active,active,68
8684,03:49:34.4,4,active,active,74
8685,03:49:57.835,4,active,active,70
8686,03:50:25.164,4,active,active,71
8687,03:50:35.914,4,active,active,67
8688,03:50:42.225,4,active,active,74
8689,03:50:56.496,4,active,active,68
8690,03:51:10.127,4,active,active,71
