,Time,DayOfWeek,Motion,Acceleration,Temperature
5007,42:57.2,3,active,inactive,62
5008,24:51.5,3,inactive,inactive,68
5009,46:38.8,3,inactive,inactive,66
5010,45:21.2,0,inactive,inactive,67
5011,09:05.6,0,inactive,inactive,69
5012,0:07:28,3,inactive,inactive,66
5013,0:29:44,0,active,inactive,68
5014,13:10.7,2,inactive,active,69
5015,00:58.5,3,inactive,active,62
5016,44:42.6,0,inactive,inactive,67
5017,47:16.4,2,inactive,inactive,64
5018,49:30.4,3,inactive,inactive,66
5019,33:12.1,2,active,inactive,69
5020,0:13:22,3,inactive,inactive,70
5021,44:22.4,4,inactive,inactive,62
5022,25:31.9,5,inactive,inactive,71
5023,45:25.8,2,active,inactive,70
5024,53:17.5,2,inactive,inactive,69
5025,0:32:22,2,inactive,inactive,65
5026,21:20.5,4,inactive,inactive,63
5027,01:10.2,1,inactive,inactive,66
5028,19:47.3,3,inactive,active,71
5029,26:22.1,2,inactive,active,71
5030,0:59:38,4,inactive,inactive,68
5031,57:33.4,3,inactive,inactive,67
5032,03:29.1,2,inactive,inactive,63
5033,0:11:12,0,inactive,inactive,64
5034,22:57.2,1,inactive,inactive,66
5035,50:09.6,3,inactive,active,63
5036,37:56.3,3,inactive,inactive,71
5037,0:45:52,1,inactive,inactive,70
5038,48:09.4,5,inactive,inactive,68
5039,37:03.5,0,inactive,inactive,62
5040,19:56.7,2,active,inactive,65
5041,29:54.2,3,inactive,inactive,63
5042,26:21.2,1,inactive,inactive,62
5043,33:32.6,3,inactive,inactive,71
5044,04:02.1,4,inactive,inactive,66
5045,20:31.6,2,inactive,inactive,68
5046,28:30.7,3,inactive,inactive,70
5047,0:18:34,3,inactive,inactive,70
5048,13:52.4,6,inactive,active,62
5049,44:58.7,2,inactive,inactive,63
5050,16:51.5,0,inactive,inactive,70
5051,57:48.4,2,active,inactive,67
5052,54:19.1,2,inactive,inactive,65
5053,18:06.9,2,inactive,inactive,63
5054,27:21.6,2,inactive,inactive,71
5055,34:36.8,5,active,inactive,71
5056,56:53.8,0,inactive,inactive,69
5057,34:28.7,2,inactive,active,69
5058,57:42.9,1,inactive,inactive,70
5059,0:10:51,1,inactive,inactive,70
5060,08:18.1,2,inactive,inactive,67
5061,30:53.9,3,inactive,inactive,67
5062,15:35.2,3,inactive,inactive,70
5063,38:05.2,3,inactive,inactive,64
5064,0:38:18,2,inactive,inactive,63
5065,38:23.8,4,inactive,inactive,65
5066,0:04:02,3,inactive,inactive,63
5067,25:58.2,6,active,inactive,63
5068,45:19.8,2,inactive,inactive,62
5069,47:53.3,0,active,inactive,65
5070,47:52.9,0,inactive,inactive,62
5071,04:55.5,3,active,inactive,67
5072,22:24.5,6,active,inactive,64
5073,26:37.9,6,inactive,inactive,71
5074,25:31.7,6,inactive,inactive,66
5075,36:52.1,2,inactive,inactive,70
5076,29:13.1,0,active,inactive,63
5077,12:53.1,0,inactive,inactive,67
5078,24:48.4,2,inactive,active,64
5079,31:01.7,4,inactive,active,68
5080,51:50.1,4,inactive,inactive,62
5081,51:13.9,3,inactive,inactive,69
5082,30:23.1,3,inactive,inactive,65
5083,25:45.6,0,inactive,active,69
5084,03:30.8,4,inactive,inactive,64
5085,59:53.2,2,active,inactive,69
5086,22:39.5,0,inactive,inactive,67
5087,12:05.4,1,inactive,inactive,66
5088,48:49.6,0,inactive,inactive,71
5089,56:31.8,1,inactive,inactive,63
5090,30:18.6,0,inactive,active,69
5091,08:27.7,2,inactive,inactive,66
5092,06:27.5,4,inactive,inactive,63
5093,14:21.9,1,inactive,inactive,63
5094,08:07.8,2,inactive,inactive,70
5095,0:59:10,1,inactive,inactive,69
5096,50:52.9,4,inactive,inactive,71
5097,0:40:35,1,inactive,inactive,69
5098,06:58.2,3,active,inactive,70
5099,06:17.6,4,inactive,inactive,70
5100,0:33:42,4,inactive,inactive,69
5101,10:59.4,3,active,active,63
5102,26:23.7,0,inactive,inactive,71
5103,0:49:31,1,inactive,inactive,67
5104,48:09.3,0,inactive,active,68
5105,33:01.8,3,active,inactive,62
5106,35:45.6,1,inactive,inactive,70
5107,46:53.9,2,inactive,active,64
5108,58:54.8,2,inactive,inactive,65
5109,47:13.3,0,inactive,inactive,67
5110,0:56:56,2,inactive,active,67
5111,03:19.4,3,inactive,inactive,70
5112,36:36.4,1,inactive,inactive,71
5113,36:22.7,2,inactive,inactive,69
5114,53:07.1,3,inactive,inactive,64
5115,28:15.9,3,inactive,inactive,69
5116,26:34.1,3,inactive,inactive,63
5117,11:12.6,1,inactive,inactive,71
5118,25:51.7,4,inactive,inactive,68
5119,56:55.3,0,inactive,active,70
5120,44:44.4,3,inactive,inactive,68
5121,20:50.6,2,inactive,active,62
5122,58:39.9,2,inactive,inactive,62
5123,27:35.6,4,inactive,active,70
5124,45:39.2,2,inactive,inactive,67
5125,32:16.8,2,active,inactive,66
5126,05:46.6,2,inactive,inactive,71
5127,36:34.1,2,active,inactive,67
5128,57:34.4,3,inactive,inactive,69
5129,03:01.8,0,inactive,active,66
5130,24:01.6,0,inactive,active,63
5131,13:40.2,2,inactive,inactive,71
5132,0:57:39,5,active,active,67
5133,13:19.4,4,inactive,inactive,68
5134,10:56.3,6,inactive,active,63
5135,06:23.5,1,inactive,active,65
5136,0:41:10,0,inactive,inactive,71
5137,43:30.7,2,inactive,active,69
5138,03:15.4,1,inactive,inactive,63
5139,31:29.3,3,inactive,inactive,63
5140,39:13.2,0,inactive,inactive,71
5141,03:12.3,5,inactive,inactive,63
5142,0:59:56,3,inactive,inactive,62
5143,28:21.2,4,inactive,inactive,71
5144,21:48.5,4,inactive,active,68
5145,14:04.8,3,inactive,inactive,62
5146,45:52.6,4,active,inactive,71
5147,44:28.1,6,inactive,inactive,69
5148,32:36.5,0,active,inactive,67
5149,0:49:47,5,inactive,inactive,65
5150,49:42.4,2,inactive,inactive,63
5151,03:27.7,0,inactive,inactive,70
5152,13:24.4,4,inactive,active,63
5153,31:05.4,0,inactive,inactive,62
5154,49:58.1,3,inactive,active,65
5155,33:09.3,2,inactive,inactive,66
5156,12:43.3,2,inactive,inactive,69
5157,23:44.2,3,active,inactive,65
5158,10:45.2,4,inactive,inactive,67
5159,02:25.4,2,inactive,inactive,67
5160,0:50:09,2,inactive,active,65
5161,0:52:12,4,active,inactive,65
5162,00:27.7,3,active,active,67
5163,19:14.2,4,inactive,inactive,66
5164,0:11:35,1,active,active,66
5165,0:12:04,4,inactive,inactive,68
5166,59:01.1,5,inactive,inactive,62
5167,25:14.1,2,active,inactive,69
5168,40:57.8,4,inactive,inactive,70
5169,55:23.7,5,inactive,inactive,66
5170,38:06.1,4,inactive,inactive,62
5171,55:31.8,4,inactive,inactive,64
5172,10:46.3,1,active,inactive,66
5173,05:25.3,6,inactive,inactive,66
5174,44:13.3,1,inactive,inactive,62
5175,29:34.7,4,inactive,inactive,70
5176,00:05.2,6,inactive,inactive,62
5177,00:26.4,3,inactive,inactive,66
5178,41:23.9,4,active,inactive,64
5179,55:07.7,3,inactive,inactive,71
5180,26:05.3,2,inactive,inactive,71
5181,12:15.8,4,active,inactive,71
5182,17:40.7,2,inactive,active,64
5183,35:38.7,1,inactive,inactive,68
5184,06:22.9,1,inactive,inactive,71
5185,0:56:05,0,inactive,inactive,65
5186,17:40.1,4,inactive,inactive,66
5187,46:31.4,4,inactive,inactive,62
5188,45:31.3,6,inactive,inactive,64
5189,22:56.5,4,inactive,inactive,64
5190,17:12.8,3,inactive,active,68
5191,04:42.9,4,inactive,inactive,62
5192,33:46.2,4,active,active,65
5193,42:28.1,4,inactive,inactive,68
5194,06:53.5,0,inactive,active,71
5195,16:35.6,0,inactive,inactive,65
5196,45:23.3,1,inactive,inactive,69
5197,27:07.7,2,inactive,inactive,64
5198,19:06.4,3,inactive,inactive,65
5199,01:42.3,3,inactive,inactive,64
5200,13:04.4,3,inactive,inactive,70
5201,10:53.2,1,inactive,active,67
5202,31:21.5,4,inactive,inactive,68
5203,28:10.3,4,inactive,inactive,64
5204,57:58.8,4,inactive,inactive,67
5205,29:22.8,3,inactive,inactive,65
5206,50:40.3,0,inactive,inactive,68
5207,24:00.5,2,inactive,inactive,63
5208,27:40.9,4,inactive,inactive,65
5209,27:02.8,1,inactive,inactive,71
5210,51:17.2,3,inactive,inactive,63
5211,22:40.4,5,inactive,active,69
5212,33:27.6,1,inactive,active,66
5213,05:04.6,2,inactive,inactive,62
5214,44:04.4,3,inactive,inactive,69
5215,18:26.5,1,inactive,inactive,69
5216,03:17.7,3,inactive,inactive,70
5217,07:10.2,2,inactive,active,67
5218,06:53.6,1,inactive,inactive,70
5219,0:07:53,2,inactive,inactive,66
5220,32:22.3,0,active,inactive,70
5221,56:29.8,3,inactive,inactive,69
5222,55:16.9,2,inactive,active,65
5223,37:00.1,4,inactive,inactive,71
5224,59:23.6,4,inactive,inactive,68
5225,25:40.9,1,inactive,inactive,66
5226,33:31.9,0,active,inactive,68
5227,00:47.1,6,inactive,inactive,63
5228,57:53.1,2,inactive,inactive,64
5229,01:28.6,4,inactive,active,68
5230,25:22.7,1,inactive,inactive,70
5231,41:20.1,3,inactive,inactive,71
5232,27:40.3,5,active,inactive,65
5233,13:25.1,0,inactive,inactive,68
5234,38:11.1,1,inactive,active,64
5235,13:16.9,1,inactive,active,65
5236,52:02.7,2,active,inactive,70
5237,07:25.7,1,inactive,inactive,64
5238,33:09.4,2,inactive,inactive,68
5239,35:22.8,0,active,inactive,71
5240,04:45.2,2,inactive,inactive,65
5241,38:51.7,5,inactive,inactive,69
5242,56:25.1,3,inactive,inactive,68
5243,31:28.8,5,inactive,inactive,68
5244,0:38:01,2,inactive,inactive,69
5245,23:26.8,2,inactive,inactive,70
5246,25:29.9,2,inactive,inactive,68
5247,25:58.5,0,inactive,inactive,71
5248,59:33.8,0,inactive,inactive,66
5249,09:52.6,1,inactive,inactive,65
5250,30:22.4,2,inactive,inactive,63
5251,06:53.8,4,active,inactive,64
5252,43:07.1,4,inactive,inactive,71
5253,0:54:37,4,inactive,inactive,67
5254,34:25.9,2,active,inactive,69
5255,55:23.5,1,inactive,inactive,68
5256,08:30.2,2,active,active,66
5257,24:51.9,3,active,inactive,69
5258,49:37.7,0,inactive,inactive,64
5259,06:33.8,1,inactive,active,66
5260,0:44:38,3,active,active,64
5261,03:31.8,2,inactive,inactive,68
5262,23:38.9,3,inactive,inactive,66
5263,36:19.5,1,inactive,inactive,66
5264,43:44.9,1,active,inactive,66
5265,03:11.5,3,inactive,active,67
5266,23:27.7,1,active,inactive,62
5267,29:14.9,2,inactive,inactive,64
5268,31:56.9,1,inactive,inactive,66
5269,14:50.1,3,active,inactive,65
5270,40:18.4,0,inactive,inactive,62
5271,02:45.4,4,inactive,inactive,67
5272,09:22.4,2,active,inactive,63
5273,45:09.3,3,inactive,inactive,65
5274,28:08.8,4,active,inactive,62
5275,0:37:26,4,inactive,inactive,68
5276,28:28.7,2,inactive,inactive,66
5277,28:50.1,3,inactive,inactive,64
5278,29:31.5,5,active,inactive,68
5279,0:33:27,6,active,inactive,69
5280,07:10.7,2,inactive,inactive,64
5281,25:05.8,3,active,inactive,63
5282,06:20.6,3,inactive,active,70
5283,17:42.3,4,inactive,active,66
5284,00:00.2,1,inactive,active,67
5285,44:29.5,2,active,inactive,63
5286,14:42.5,0,inactive,inactive,62
5287,05:26.7,0,inactive,inactive,64
5288,16:05.2,1,active,inactive,70
5289,01:28.9,3,active,inactive,66
5290,49:38.4,1,inactive,inactive,64
5291,58:31.6,0,inactive,inactive,70
5292,02:29.8,0,active,inactive,71
5293,48:11.5,1,inactive,inactive,71
5294,25:06.8,4,active,inactive,69
5295,58:12.3,0,active,inactive,66
5296,41:50.4,4,active,active,69
5297,08:05.3,4,inactive,inactive,66
5298,33:16.2,0,inactive,inactive,68
5299,43:57.2,0,active,inactive,65
5300,14:45.2,3,inactive,inactive,63
5301,0:51:43,6,active,inactive,71
5302,0:46:52,1,inactive,inactive,66
5303,48:18.6,4,inactive,inactive,68
5304,16:52.7,3,active,inactive,66
5305,0:21:39,0,inactive,inactive,64
5306,09:09.8,3,inactive,active,68
5307,13:50.3,2,inactive,inactive,69
5308,33:03.1,4,inactive,inactive,65
5309,16:12.6,0,inactive,inactive,67
5310,22:36.2,0,inactive,active,71
5311,29:30.9,1,inactive,active,65
5312,35:48.7,2,inactive,inactive,66
5313,26:05.7,4,inactive,inactive,63
5314,59:18.2,4,inactive,inactive,69
5315,0:46:59,4,inactive,active,66
5316,42:42.6,3,inactive,inactive,66
5317,48:33.9,0,inactive,active,68
5318,40:54.9,1,inactive,active,70
5319,25:46.7,1,inactive,inactive,65
5320,44:19.5,2,inactive,active,65
5321,44:10.6,0,active,active,64
5322,0:17:25,3,inactive,inactive,69
5323,44:56.2,1,active,inactive,64
5324,46:56.8,1,inactive,inactive,67
5325,15:51.9,3,inactive,inactive,62
5326,14:12.6,5,inactive,active,68
5327,29:59.4,0,inactive,inactive,63
5328,11:42.9,2,active,inactive,66
5329,35:47.6,3,inactive,inactive,71
5330,37:27.8,5,inactive,inactive,63
5331,04:08.7,3,inactive,inactive,68
5332,56:40.8,0,inactive,inactive,62
5333,56:40.1,0,inactive,active,68
5334,52:16.3,1,inactive,inactive,65
5335,41:05.7,1,inactive,inactive,64
5336,0:28:25,0,inactive,inactive,66
5337,05:30.6,0,inactive,inactive,64
5338,51:43.7,3,inactive,inactive,70
5339,58:47.9,2,active,inactive,64
5340,34:06.6,3,inactive,inactive,69
5341,31:47.2,2,active,inactive,70
5342,17:32.4,0,inactive,inactive,67
5343,37:21.3,0,inactive,inactive,71
5344,31:00.9,2,inactive,inactive,62
5345,23:50.4,2,active,inactive,68
5346,25:43.6,1,inactive,inactive,63
5347,55:27.7,2,inactive,inactive,67
5348,14:02.6,4,inactive,inactive,65
5349,05:54.2,1,inactive,active,70
5350,46:42.1,3,inactive,inactive,69
5351,47:34.5,5,inactive,inactive,62
5352,06:40.2,4,inactive,inactive,68
5353,32:26.5,5,inactive,inactive,66
5354,04:10.6,2,active,inactive,68
5355,58:18.5,1,inactive,active,68
5356,16:00.9,6,active,inactive,70
5357,20:38.2,3,inactive,inactive,71
5358,27:52.1,6,inactive,inactive,64
5359,0:52:17,2,inactive,active,62
5360,41:38.8,0,inactive,active,63
5361,58:56.9,6,inactive,inactive,68
5362,51:55.7,1,inactive,inactive,68
5363,16:54.3,3,inactive,active,66
5364,04:31.1,3,inactive,inactive,64
5365,0:51:19,3,inactive,inactive,65
5366,37:24.2,4,inactive,inactive,63
5367,07:16.7,4,inactive,inactive,69
5368,42:03.3,4,inactive,inactive,69
5369,09:40.4,4,inactive,inactive,67
5370,32:31.7,0,inactive,inactive,69
5371,25:01.5,0,inactive,inactive,63
5372,39:48.5,0,active,inactive,66
5373,34:35.8,5,inactive,inactive,62
5374,49:02.9,3,active,inactive,69
5375,08:36.2,4,inactive,inactive,66
5376,01:23.3,2,inactive,inactive,68
5377,42:17.8,1,inactive,inactive,65
5378,57:12.3,2,active,inactive,70
5379,0:35:31,4,inactive,inactive,66
5380,41:55.2,4,active,inactive,69
5381,33:38.1,2,inactive,inactive,67
5382,02:30.5,2,inactive,inactive,63
5383,36:03.6,5,inactive,inactive,63
5384,35:16.4,3,inactive,active,69
5385,0:13:05,1,inactive,inactive,69
5386,50:48.2,4,active,inactive,67
5387,01:54.6,0,active,inactive,65
5388,32:46.3,1,inactive,inactive,64
5389,08:41.3,3,inactive,inactive,62
5390,40:02.9,1,active,inactive,62
5391,48:28.5,6,inactive,active,71
5392,10:51.9,1,inactive,inactive,62
5393,44:21.3,1,inactive,inactive,63
5394,58:57.6,2,inactive,inactive,71
5395,50:19.3,0,inactive,active,63
5396,39:00.8,1,inactive,inactive,71
5397,41:57.6,3,active,inactive,64
5398,59:28.4,1,inactive,inactive,67
5399,33:18.7,3,inactive,active,71
5400,43:29.5,4,inactive,inactive,64
5401,07:11.1,0,active,inactive,67
5402,46:58.6,3,inactive,inactive,66
5403,0:51:09,1,active,inactive,71
5404,55:20.2,1,inactive,inactive,65
5405,29:46.9,5,active,active,69
5406,34:18.8,2,inactive,inactive,63
5407,20:59.4,4,inactive,inactive,71
5408,59:47.1,0,inactive,inactive,70
5409,57:50.5,1,inactive,inactive,71
5410,45:56.6,1,active,inactive,64
5411,31:44.5,0,active,inactive,62
5412,43:10.1,0,inactive,inactive,63
5413,33:40.2,4,inactive,active,68
5414,18:20.1,0,inactive,inactive,62
5415,40:33.3,4,inactive,inactive,66
5416,09:38.9,3,inactive,inactive,71
5417,31:50.5,0,inactive,inactive,68
5418,0:06:39,1,inactive,inactive,63
5419,0:21:39,1,inactive,inactive,62
5420,50:56.9,2,inactive,inactive,66
5421,48:24.2,1,inactive,active,71
5422,26:19.8,3,inactive,active,71
5423,42:21.4,0,inactive,inactive,71
5424,48:35.9,2,inactive,active,70
5425,03:19.3,4,active,inactive,69
5426,03:35.9,1,inactive,inactive,71
5427,58:06.1,4,inactive,inactive,67
5428,49:41.5,0,inactive,inactive,70
5429,39:29.8,6,active,active,67
5430,12:04.1,2,inactive,inactive,69
5431,23:01.3,3,inactive,inactive,71
5432,59:33.6,6,inactive,inactive,71
5433,55:18.1,3,inactive,active,70
5434,28:01.8,1,inactive,inactive,71
5435,0:36:41,3,inactive,active,66
5436,07:38.7,4,inactive,inactive,65
5437,09:10.3,3,inactive,inactive,71
5438,43:48.1,0,inactive,inactive,64
5439,0:18:48,2,inactive,inactive,69
5440,53:41.3,3,inactive,inactive,62
5441,36:00.4,0,inactive,inactive,69
5442,14:05.9,1,inactive,inactive,66
5443,07:09.3,0,active,inactive,64
5444,34:51.9,2,inactive,inactive,62
5445,14:34.7,2,active,inactive,64
5446,02:02.2,1,inactive,inactive,65
5447,04:18.3,4,inactive,inactive,70
5448,05:27.6,0,inactive,inactive,66
5449,16:01.5,0,inactive,inactive,65
5450,56:52.7,6,inactive,active,70
5451,24:56.6,1,inactive,inactive,64
5452,58:17.3,3,inactive,active,71
5453,36:01.4,1,inactive,active,70
5454,28:30.1,5,inactive,inactive,69
5455,05:08.3,4,inactive,inactive,69
5456,36:59.8,6,inactive,inactive,70
5457,03:55.9,0,inactive,inactive,66
5458,10:05.5,0,inactive,inactive,64
5459,21:03.2,3,inactive,inactive,65
5460,53:13.8,3,inactive,inactive,68
5461,38:00.4,1,inactive,inactive,62
5462,09:53.9,2,inactive,active,64
5463,50:26.5,3,inactive,inactive,67
5464,21:00.9,5,inactive,active,67
5465,36:21.2,0,inactive,active,68
5466,33:56.9,2,active,inactive,64
5467,0:36:59,6,inactive,inactive,63
5468,08:15.1,2,inactive,active,62
5469,31:03.9,2,inactive,inactive,66
5470,12:54.7,0,active,active,70
5471,16:17.6,2,inactive,inactive,68
5472,34:33.3,0,inactive,inactive,69
5473,51:48.8,1,inactive,inactive,65
5474,30:41.2,3,active,inactive,71
5475,04:13.8,2,active,inactive,67
5476,22:23.1,1,inactive,inactive,67
5477,21:20.3,3,inactive,active,71
5478,42:24.5,0,inactive,inactive,67
5479,03:56.3,2,inactive,inactive,69
5480,16:47.4,6,inactive,inactive,66
5481,0:45:49,4,inactive,inactive,63
5482,20:52.1,6,inactive,inactive,64
5483,12:03.8,6,inactive,active,62
5484,56:51.8,1,inactive,inactive,69
5485,26:15.6,4,inactive,inactive,67
5486,35:20.4,1,inactive,inactive,69
5487,07:18.9,0,inactive,inactive,63
5488,25:43.1,6,inactive,inactive,71
5489,24:51.7,1,inactive,active,71
5490,50:32.9,5,inactive,inactive,63
5491,15:35.2,4,inactive,inactive,63
5492,52:55.9,0,inactive,inactive,65
5493,17:55.6,1,inactive,inactive,64
5494,05:25.7,0,inactive,active,66
5495,0:40:45,4,inactive,inactive,69
5496,22:29.4,2,inactive,inactive,64
5497,40:57.3,6,inactive,inactive,62
5498,36:33.5,5,inactive,inactive,67
5499,23:11.6,2,inactive,inactive,65
5500,29:05.1,1,inactive,inactive,66
5501,29:06.5,2,inactive,inactive,66
5502,49:07.2,1,inactive,inactive,63
5503,02:59.9,4,inactive,inactive,68
5504,28:07.7,0,inactive,inactive,71
5505,38:53.5,3,active,active,64
5506,05:55.5,3,active,active,65
5507,31:41.4,0,inactive,active,65
5508,50:42.7,1,inactive,inactive,62
5509,04:41.9,1,inactive,active,65
5510,44:29.8,0,active,active,69
5511,12:04.1,0,inactive,active,64
5512,26:52.3,0,inactive,inactive,71
5513,23:57.3,5,active,inactive,63
5514,38:32.7,2,inactive,inactive,62
5515,35:38.5,1,inactive,inactive,65
5516,04:16.7,0,active,active,71
5517,0:25:04,2,inactive,inactive,68
5518,31:09.8,4,inactive,inactive,64
5519,29:51.6,3,active,active,68
5520,32:01.9,4,inactive,inactive,62
5521,49:14.9,1,inactive,inactive,69
5522,17:25.2,1,inactive,inactive,64
5523,45:17.7,0,inactive,inactive,65
5524,00:31.7,4,inactive,inactive,62
5525,05:45.5,3,inactive,inactive,64
5526,01:57.7,2,inactive,inactive,67
5527,26:50.9,3,inactive,inactive,68
5528,08:46.6,2,active,inactive,62
5529,52:20.7,2,inactive,active,71
5530,05:56.8,0,inactive,inactive,70
5531,0:12:23,5,inactive,inactive,63
5532,20:25.8,1,inactive,inactive,71
5533,54:02.5,6,inactive,inactive,69
5534,01:42.4,1,inactive,inactive,69
5535,11:37.5,4,inactive,inactive,66
5536,48:45.4,0,inactive,active,67
5537,09:56.7,2,inactive,inactive,67
5538,59:27.7,0,inactive,inactive,62
5539,06:24.9,2,inactive,active,65
5540,0:32:34,6,active,inactive,66
5541,45:06.1,2,active,inactive,69
5542,51:41.5,0,active,active,71
5543,23:40.9,2,inactive,inactive,68
5544,08:25.6,4,active,inactive,66
5545,0:46:23,6,inactive,active,63
5546,32:57.8,2,inactive,inactive,62
5547,53:33.1,5,inactive,inactive,70
5548,23:56.7,6,inactive,active,69
5549,30:33.1,2,inactive,active,70
5550,20:21.6,3,inactive,inactive,67
5551,37:10.2,4,inactive,inactive,67
5552,42:06.4,3,inactive,inactive,65
5553,04:07.2,0,inactive,inactive,63
5554,21:13.1,0,inactive,inactive,65
5555,47:43.1,4,inactive,inactive,66
5556,01:49.3,1,inactive,inactive,62
5557,0:00:18,2,inactive,inactive,70
5558,41:49.8,4,inactive,inactive,71
5559,30:13.6,2,inactive,active,67
5560,32:59.1,1,inactive,inactive,63
5561,12:41.6,0,inactive,active,71
5562,00:01.9,1,inactive,inactive,71
5563,0:12:39,2,inactive,inactive,67
5564,30:12.9,3,inactive,inactive,62
5565,0:41:35,0,inactive,inactive,65
5566,43:05.7,2,active,inactive,71
5567,19:49.2,0,active,inactive,68
5568,59:13.6,3,active,active,64
5569,12:50.1,4,inactive,inactive,63
5570,31:31.1,4,inactive,inactive,67
5571,30:49.6,4,inactive,active,62
5572,0:36:38,2,inactive,inactive,65
5573,32:21.3,4,inactive,active,68
5574,57:51.3,1,active,inactive,68
5575,37:02.5,3,inactive,inactive,66
5576,0:20:39,5,inactive,active,70
5577,04:09.4,1,inactive,inactive,63
5578,41:36.3,4,inactive,inactive,63
5579,17:26.2,5,inactive,inactive,62
5580,46:24.7,0,inactive,inactive,69
5581,56:05.3,6,inactive,inactive,69
5582,53:21.6,4,inactive,inactive,68
5583,42:59.3,1,inactive,active,62
5584,43:38.2,0,inactive,inactive,65
5585,42:23.1,0,inactive,inactive,64
5586,36:36.2,3,active,inactive,67
5587,26:16.7,4,inactive,inactive,71
5588,53:55.4,2,inactive,inactive,68
5589,30:40.3,1,inactive,inactive,66
5590,51:02.1,0,inactive,inactive,70
5591,58:57.1,0,inactive,active,67
5592,15:28.1,3,inactive,inactive,63
5593,27:34.8,4,inactive,inactive,71
5594,08:01.7,0,active,inactive,70
5595,0:01:41,0,inactive,inactive,70
5596,46:36.8,3,inactive,inactive,71
5597,18:02.7,3,active,inactive,70
5598,02:44.5,1,active,inactive,69
5599,28:39.1,4,inactive,inactive,68
5600,23:02.8,5,inactive,active,62
5601,20:40.3,4,inactive,inactive,67
5602,27:21.9,1,inactive,active,69
5603,33:50.7,6,inactive,inactive,67
5604,0:57:28,4,inactive,inactive,71
5605,44:50.7,3,active,inactive,64
5606,09:52.7,1,inactive,inactive,68
5607,41:09.2,0,active,inactive,64
5608,0:07:35,0,inactive,inactive,70
5609,47:44.7,2,inactive,inactive,68
5610,33:41.2,6,inactive,active,65
5611,41:53.3,3,inactive,inactive,64
5612,11:07.8,0,inactive,inactive,66
5613,44:50.7,1,inactive,inactive,70
5614,19:43.9,0,active,active,70
5615,27:57.5,0,active,inactive,64
5616,01:02.5,2,inactive,active,63
5617,29:21.7,3,active,inactive,63
5618,52:40.8,1,active,inactive,68
5619,02:29.8,1,inactive,inactive,71
5620,50:14.3,4,inactive,inactive,69
5621,15:07.7,1,inactive,inactive,67
5622,01:38.3,5,inactive,active,62
5623,54:39.2,0,inactive,inactive,66
5624,48:53.4,3,inactive,inactive,69
5625,04:44.2,4,inactive,active,63
5626,55:05.5,6,active,inactive,69
5627,02:28.6,0,inactive,inactive,71
5628,26:36.5,4,inactive,inactive,62
5629,51:48.9,1,inactive,inactive,68
5630,33:11.6,0,inactive,inactive,70
5631,40:12.4,5,inactive,inactive,65
5632,0:09:29,0,inactive,inactive,66
5633,55:08.8,4,inactive,inactive,67
5634,07:27.5,3,inactive,inactive,68
5635,52:58.6,2,inactive,inactive,63
5636,52:56.6,4,inactive,inactive,65
5637,13:56.6,0,inactive,inactive,64
5638,10:37.4,3,active,inactive,70
5639,45:15.4,2,inactive,inactive,63
5640,20:53.4,1,inactive,inactive,66
5641,24:12.3,2,inactive,active,68
5642,10:21.6,2,inactive,inactive,68
5643,36:36.2,0,inactive,inactive,66
5644,17:15.9,4,inactive,inactive,62
5645,37:29.8,4,inactive,active,64
5646,56:40.3,4,inactive,inactive,68
5647,57:15.6,2,inactive,inactive,67
5648,27:37.7,1,inactive,active,69
5649,35:59.1,1,inactive,inactive,62
5650,27:47.3,4,inactive,inactive,66
5651,21:05.2,0,active,inactive,68
5652,50:09.9,5,inactive,inactive,62
5653,41:33.2,2,inactive,inactive,71
5654,55:32.9,2,active,inactive,67
5655,31:41.4,2,inactive,inactive,66
5656,26:32.5,0,inactive,inactive,68
5657,10:55.8,2,inactive,inactive,70
5658,53:40.8,2,inactive,inactive,65
5659,23:26.9,4,inactive,inactive,64
5660,13:28.3,1,inactive,active,65
5661,39:12.6,4,active,active,63
5662,40:44.9,2,inactive,inactive,65
5663,38:28.5,0,inactive,inactive,68
5664,20:33.8,6,inactive,inactive,71
5665,11:13.4,3,inactive,inactive,68
5666,22:44.7,0,inactive,inactive,62
5667,21:26.2,2,inactive,inactive,70
5668,00:20.9,3,inactive,inactive,71
5669,24:34.4,6,inactive,inactive,68
5670,43:26.5,0,inactive,inactive,63
5671,41:17.8,6,inactive,active,62
5672,17:51.9,2,active,active,71
5673,28:26.4,3,inactive,inactive,70
5674,15:59.5,2,active,inactive,67
5675,01:17.9,1,inactive,active,66
5676,46:06.6,2,inactive,inactive,71
5677,43:07.7,0,inactive,inactive,67
5678,30:24.1,4,active,inactive,63
5679,26:46.5,5,inactive,inactive,67
5680,46:33.6,3,inactive,inactive,62
5681,13:20.2,2,inactive,inactive,66
5682,35:47.8,0,active,inactive,70
5683,46:23.1,1,inactive,active,71
5684,03:31.6,6,inactive,inactive,63
5685,00:06.1,0,inactive,active,69
5686,45:52.9,1,inactive,active,65
5687,47:30.5,1,inactive,inactive,70
5688,21:17.8,1,inactive,inactive,65
5689,17:15.3,2,inactive,inactive,62
5690,0:26:04,1,inactive,inactive,64
5691,13:05.2,5,inactive,inactive,70
5692,24:14.6,1,inactive,active,71
5693,26:51.4,6,inactive,active,65
5694,41:10.6,6,inactive,inactive,70
5695,50:18.5,0,inactive,inactive,67
